Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
2025-03-10 12:00:00,null,OS,2.82,OK,-21.16,OR,2.33,OK,799.41,OR,43.44,OK,10.43,OK
2025-03-10 13:00:00,null,OS,2.45,OK,-23.9,OR,1.0,OK,815.81,OR,25.9,OK,7.6,OK
2025-03-10 14:00:00,null,OS,2.29,OK,-25.61,OR,0.75,OK,767.32,OR,30.23,OK,14.05,OK
2025-03-10 15:00:00,null,OS,1.68,OK,-28.61,OR,0.65,OK,677.04,OR,-22.55,OR,-2.0,BDL
2025-03-10 16:00:00,null,OS,3.83,OK,-28.13,OR,0.6,OK,697.5,OR,-9.31,OR,-8.17,OR
2025-03-10 17:00:00,null,OS,2.68,OK,-28.41,OR,0.52,OK,684.85,OR,13.64,OK,1.21,BDL
2025-03-10 18:00:00,null,OS,2.19,OK,-27.87,OR,0.44,OK,695.36,OR,23.97,OK,32.89,OK
2025-03-10 19:00:00,null,OS,2.01,OK,-26.5,OR,0.36,BDL,694.9,OR,80.9,OK,58.06,OK
2025-03-10 20:00:00,null,OS,1.63,OK,-24.03,OR,0.29,BDL,723.2,OR,66.57,OK,56.6,OK
2025-03-10 21:00:00,null,OS,1.59,OK,-22.97,OR,0.31,BDL,730.49,OR,52.95,OK,18.24,OK
2025-03-10 22:00:00,null,OS,1.72,OK,-18.2,OR,0.4,OK,756.81,OR,48.27,OK,26.18,OK
2025-03-10 23:00:00,null,OS,2.11,OK,-8.03,OR,0.9,OK,844.35,OR,45.79,OK,30.9,OK
2025-03-11 00:00:00,null,OS,2.42,OK,8.53,OK,2.44,OK,961.71,OR,55.65,OK,33.03,OK
2025-03-11 01:00:00,null,OS,2.38,OK,7.98,OK,3.73,OK,899.45,OR,59.55,OK,34.16,OK
2025-03-11 02:00:00,null,OS,2.59,OK,9.45,OK,12.91,OK,904.85,OR,56.1,OK,21.85,OK
2025-03-11 03:00:00,null,OS,2.27,OK,0.17,BDL,1.54,OK,809.9,OR,42.5,OK,22.47,OK
2025-03-11 04:00:00,null,OS,2.1,OK,7.04,OK,9.31,OK,841.91,OR,45.69,OK,18.51,OK
2025-03-11 05:00:00,null,OS,4.3,OK,5.2,OK,3.34,OK,843.93,OR,45.93,OK,17.91,OK
2025-03-11 06:00:00,null,OS,5.21,OK,29.72,OK,45.28,OK,810.07,OR,31.61,OK,17.28,OK
2025-03-11 07:00:00,null,OS,5.95,OK,2.65,OK,14.38,OK,948.05,OR,37.53,OK,27.12,OK
2025-03-11 08:00:00,null,OS,6.25,OK,16.51,OK,102.41,OK,1716.04,OR,39.96,OK,22.74,OK
2025-03-11 09:00:00,null,OS,5.88,OK,5.84,OK,36.21,OK,1182.12,OR,40.01,OK,-48.76,OR
2025-03-11 10:00:00,null,OS,6.82,OK,-0.9,OR,15.17,OK,1120.21,OR,38.37,OK,12.23,OK
2025-03-11 11:00:00,null,OS,4.56,OK,-25.38,OR,1.38,OK,782.67,OR,52.16,OK,32.71,OK
2025-03-11 12:00:00,null,OS,3.66,OK,-26.53,OR,0.76,OK,769.28,OR,21.11,OK,9.94,OK
2025-03-11 13:00:00,null,OS,3.73,OK,-27.6,OR,0.54,OK,728.21,OR,-18.88,OR,10.27,OK
2025-03-11 14:00:00,null,OS,4.9,OK,-27.81,OR,0.45,OK,731.39,OR,39.83,OK,-6.37,OR
2025-03-11 15:00:00,null,OS,4.12,OK,-27.97,OR,0.43,OK,711.33,OR,8.92,OK,-7.83,OR
2025-03-11 16:00:00,null,OS,4.22,OK,-28.16,OR,0.44,OK,699.6,OR,6.1,OK,-8.39,OR
2025-03-11 17:00:00,null,OS,3.9,OK,-28.23,OR,0.41,OK,689.1,OR,-3.47,BDL,3.18,BDL
2025-03-11 18:00:00,null,OS,4.09,OK,-26.87,OR,0.45,OK,708.38,OR,-16.86,OR,39.05,OK
2025-03-11 19:00:00,null,OS,4.11,OK,-24.85,OR,0.34,BDL,718.07,OR,19.43,OK,69.01,OK
2025-03-11 20:00:00,null,OS,4.55,OK,-20.1,OR,0.3,BDL,769.07,OR,49.3,OK,63.76,OK
2025-03-11 21:00:00,null,OS,5.85,OK,-2.72,OR,0.85,OK,938.6,OR,116.65,OK,28.29,OK
2025-03-11 22:00:00,null,OS,9.05,OK,1.86,OK,0.47,OK,988.47,OR,73.22,OK,43.7,OK
2025-03-11 23:00:00,null,OS,6.95,OK,-10.02,OR,0.36,BDL,853.75,OR,74.56,OK,64.39,OK
2025-03-12 00:00:00,null,OS,5.99,OK,18.93,OK,13.35,OK,1157.03,OR,51.59,OK,16.23,OK
2025-03-12 01:00:00,null,OS,6.11,OK,26.07,OK,13.62,OK,1230.77,OR,88.92,OK,56.4,OK
2025-03-12 02:00:00,null,OS,4.83,OK,-7.7,OR,0.45,OK,864.6,OR,48.36,OK,27.5,OK
2025-03-12 03:00:00,null,OS,4.03,OK,-7.29,OR,0.43,OK,858.74,OR,44.93,OK,22.43,OK
2025-03-12 04:00:00,null,OS,3.24,OK,-4.13,OR,0.45,OK,859.03,OR,41.94,OK,27.81,OK
2025-03-12 05:00:00,null,OS,3.17,OK,14.57,OK,31.94,OK,759.41,OR,41.72,OK,26.23,OK
2025-03-12 06:00:00,null,OS,6.84,OK,-16.15,OR,0.45,OK,806.42,OR,31.6,OK,24.79,OK
2025-03-12 07:00:00,null,OS,5.72,OK,-1.51,OR,1.73,OK,869.16,OR,38.85,OK,25.29,OK
2025-03-12 08:00:00,null,OS,7.65,OK,-5.67,OR,6.48,OK,902.77,OR,40.04,OK,19.79,OK
2025-03-12 09:00:00,null,OS,11.86,OK,-3.52,OR,15.08,OK,1022.35,OR,28.63,OK,0.2,BDL
2025-03-12 10:00:00,null,OS,6.5,OK,-14.11,OR,6.03,OK,903.86,OR,41.23,OK,14.11,OK
2025-03-12 11:00:00,null,OS,3.22,OK,-24.58,OR,1.3,OK,749.92,OR,32.07,OK,17.07,OK
2025-03-12 12:00:00,null,OS,3.02,OK,-25.56,OR,0.87,OK,735.65,OR,9.92,OK,-6.94,OR
2025-03-12 13:00:00,null,OS,2.78,OK,-24.59,OR,0.88,OK,757.61,OR,5.55,OK,-7.92,OR
2025-03-12 14:00:00,null,OS,2.36,OK,-27.16,OR,0.78,OK,690.92,OR,12.4,OK,5.84,OK
2025-03-12 15:00:00,null,OS,2.74,OK,-28.44,OR,0.58,OK,658.95,OR,17.29,OK,-3.92,BDL
2025-03-12 16:00:00,null,OS,3.01,OK,-27.67,OR,0.57,OK,683.46,OR,16.06,OK,-0.98,BDL
2025-03-12 17:00:00,null,OS,3.29,OK,-27.72,OR,0.55,OK,673.09,OR,25.66,OK,8.87,OK
2025-03-12 18:00:00,null,OS,2.77,OK,-27.1,OR,0.56,OK,679.33,OR,24.7,OK,12.9,OK
2025-03-12 19:00:00,null,OS,2.93,OK,-25.8,OR,0.43,OK,694.58,OR,55.8,OK,36.24,OK
2025-03-12 20:00:00,null,OS,2.1,OK,-20.61,OR,0.31,BDL,745.57,OR,60.5,OK,43.77,OK
2025-03-12 21:00:00,null,OS,1.9,OK,-16.85,OR,0.36,BDL,759.88,OR,41.67,OK,32.35,OK
2025-03-12 22:00:00,null,OS,3.53,OK,-24.11,OR,0.37,BDL,664.08,OR,49.1,OK,25.52,OK
2025-03-12 23:00:00,null,OS,3.54,OK,-1.49,OR,1.43,OK,794.71,OR,33.9,OK,13.78,OK
2025-03-13 00:00:00,null,OS,4.29,OK,-10.26,OR,0.68,OK,771.43,OR,30.41,OK,24.74,OK
2025-03-13 01:00:00,null,OS,6.88,OK,6.62,OK,4.47,OK,869.9,OR,46.77,OK,21.75,OK
2025-03-13 02:00:00,null,OS,9.22,OK,9.84,OK,6.83,OK,916.92,OR,57.32,OK,25.9,OK
2025-03-13 03:00:00,null,OS,6.57,OK,2.04,OK,2.81,OK,899.16,OR,53.75,OK,27.88,OK
2025-03-13 04:00:00,null,OS,3.68,OK,16.5,OK,29.06,OK,746.49,OR,45.78,OK,21.88,OK
2025-03-13 05:00:00,null,OS,3.7,OK,-7.14,OR,0.91,OK,779.28,OR,35.73,OK,21.02,OK
2025-03-13 06:00:00,null,OS,3.79,OK,-6.89,OR,0.96,OK,782.55,OR,32.19,OK,17.03,OK
2025-03-13 07:00:00,null,OS,4.51,OK,-0.99,OR,8.71,OK,852.78,OR,39.93,OK,24.87,OK
2025-03-13 08:00:00,null,OS,4.63,OK,-0.83,OR,28.22,OK,1021.78,OR,38.3,OK,13.16,OK
2025-03-13 09:00:00,null,OS,7.02,OK,-3.8,OR,23.11,OK,1030.57,OR,36.63,OK,2.14,BDL
2025-03-13 10:00:00,null,OS,12.2,OK,-4.67,OR,15.1,OK,1094.55,OR,46.07,OK,16.46,OK
2025-03-13 11:00:00,null,OS,7.21,OK,-17.06,OR,4.75,OK,875.09,OR,28.85,OK,9.64,OK
2025-03-13 12:00:00,null,OS,4.56,OK,-24.02,OR,1.56,OK,734.13,OR,15.65,OK,2.36,BDL
2025-03-13 13:00:00,null,OS,2.59,OK,-27.12,OR,0.66,OK,702.53,OR,15.28,OK,-3.74,BDL
2025-03-13 14:00:00,null,OS,1.88,OK,-27.62,OR,0.58,OK,702.87,OR,17.56,OK,17.32,OK
2025-03-13 15:00:00,null,OS,1.78,OK,-27.69,OR,0.63,OK,688.2,OR,13.2,OK,-5.64,OR
2025-03-13 16:00:00,null,OS,2.53,OK,-27.52,OR,0.53,OK,704.51,OR,14.98,OK,-1.33,BDL
2025-03-13 17:00:00,null,OS,2.61,OK,-28.03,OR,0.52,OK,689.39,OR,22.17,OK,7.68,OK
2025-03-13 18:00:00,null,OS,2.93,OK,-27.94,OR,0.49,OK,687.37,OR,-10.75,OR,22.58,OK
2025-03-13 19:00:00,null,OS,2.23,OK,-26.96,OR,0.46,OK,679.31,OR,53.42,OK,39.25,OK
2025-03-13 20:00:00,null,OS,1.49,OK,-25.66,OR,0.38,BDL,672.57,OR,71.42,OK,34.08,OK
2025-03-13 21:00:00,null,OS,1.54,OK,-25.31,OR,0.33,BDL,696.81,OR,46.88,OK,33.83,OK
2025-03-13 22:00:00,null,OS,2.58,OK,-24.09,OR,0.3,BDL,715.3,OR,31.24,OK,23.03,OK
2025-03-13 23:00:00,null,OS,5.21,OK,-18.52,OR,0.41,OK,821.73,OR,45.89,OK,26.25,OK
2025-03-14 00:00:00,null,OS,4.01,OK,-21.01,OR,0.35,BDL,794.88,OR,54.74,OK,42.42,OK
2025-03-14 01:00:00,null,OS,3.55,OK,-24.84,OR,0.32,BDL,728.26,OR,47.51,OK,24.86,OK
2025-03-14 02:00:00,null,OS,2.99,OK,-20.35,OR,0.39,BDL,738.81,OR,32.83,OK,19.74,OK
2025-03-14 03:00:00,null,OS,6.5,OK,4.07,OK,22.96,OK,714.89,OR,47.31,OK,28.38,OK
2025-03-14 04:00:00,null,OS,8.61,OK,-19.0,OR,0.39,BDL,791.46,OR,36.79,OK,18.45,OK
2025-03-14 05:00:00,null,OS,4.29,OK,-25.24,OR,0.39,BDL,701.41,OR,25.46,OK,18.2,OK
2025-03-14 06:00:00,null,OS,8.85,OK,-21.48,OR,0.7,OK,729.42,OR,29.86,OK,21.28,OK
2025-03-14 07:00:00,null,OS,9.64,OK,-17.36,OR,1.21,OK,745.57,OR,22.65,OK,17.31,OK
2025-03-14 08:00:00,null,OS,7.42,OK,-2.89,OR,15.95,OK,951.79,OR,-24.95,OR,9.12,OK
2025-03-14 09:00:00,null,OS,5.94,OK,-16.18,OR,8.76,OK,830.89,OR,-35.97,OR,-6.71,OR
2025-03-14 10:00:00,null,OS,4.51,OK,-22.5,OR,3.96,OK,748.44,OR,6.68,OK,-1.47,BDL
2025-03-14 11:00:00,null,OS,2.54,OK,-26.58,OR,1.71,OK,672.11,OR,10.94,OK,1.9,BDL
2025-03-14 12:00:00,null,OS,2.4,OK,-28.14,OR,0.99,OK,652.25,OR,2.16,BDL,-4.04,OR
2025-03-14 13:00:00,null,OS,3.72,OK,-27.77,OR,0.92,OK,662.3,OR,9.54,OK,6.3,OK
2025-03-14 14:00:00,null,OS,4.79,OK,-27.83,OR,0.71,OK,669.47,OR,19.63,OK,5.88,OK
2025-03-14 15:00:00,null,OS,1.97,OK,-28.42,OR,0.76,OK,641.9,OR,13.55,OK,-11.91,OR
2025-03-14 16:00:00,null,OS,1.58,OK,-28.87,OR,0.68,OK,630.12,OR,70.08,OK,5.08,OK
2025-03-14 17:00:00,null,OS,1.5,OK,-28.83,OR,0.78,OK,621.02,OR,35.85,OK,4.64,OK
2025-03-14 18:00:00,null,OS,1.56,OK,-28.46,OR,0.63,OK,618.87,OR,25.0,OK,10.7,OK
2025-03-14 19:00:00,null,OS,2.29,OK,-27.68,OR,0.42,OK,631.15,OR,39.19,OK,27.2,OK
2025-03-14 20:00:00,null,OS,2.67,OK,-26.48,OR,0.34,BDL,654.65,OR,27.77,OK,32.08,OK
2025-03-14 21:00:00,null,OS,1.55,OK,-23.04,OR,0.35,BDL,694.54,OR,31.56,OK,33.79,OK
2025-03-14 22:00:00,null,OS,1.7,OK,-22.74,OR,0.35,BDL,704.5,OR,55.02,OK,26.18,OK
2025-03-14 23:00:00,null,OS,2.88,OK,-19.81,OR,0.4,OK,759.05,OR,56.06,OK,27.77,OK
2025-03-15 00:00:00,null,OS,4.84,OK,-17.88,OR,0.36,BDL,814.62,OR,62.08,OK,32.06,OK
2025-03-15 01:00:00,null,OS,6.86,OK,-19.0,OR,0.38,BDL,807.2,OR,49.62,OK,25.3,OK
2025-03-15 02:00:00,null,OS,4.71,OK,1.09,OK,20.74,OK,699.45,OR,34.37,OK,19.01,OK
2025-03-15 03:00:00,null,OS,7.47,OK,-21.92,OR,0.36,BDL,746.41,OR,38.08,OK,17.55,OK
2025-03-15 04:00:00,null,OS,3.99,OK,-22.75,OR,0.39,BDL,680.75,OR,37.21,OK,16.36,OK
2025-03-15 05:00:00,null,OS,6.27,OK,-24.36,OR,0.37,BDL,710.3,OR,35.18,OK,23.3,OK
2025-03-15 06:00:00,null,OS,5.23,OK,-20.02,OR,0.57,OK,727.7,OR,28.19,OK,16.28,OK
2025-03-15 07:00:00,null,OS,6.67,OK,-23.27,OR,0.53,OK,705.6,OR,14.45,OK,14.55,OK
2025-03-15 08:00:00,null,OS,5.67,OK,-25.5,OR,1.05,OK,679.35,OR,20.74,OK,2.52,BDL
2025-03-15 09:00:00,null,OS,3.42,OK,-25.46,OR,2.54,OK,663.56,OR,13.19,OK,-13.71,OR
2025-03-15 10:00:00,null,OS,3.56,OK,-21.64,OR,4.83,OK,730.94,OR,11.16,OK,-6.17,OR
2025-03-15 11:00:00,null,OS,2.47,OK,-26.4,OR,1.96,OK,669.76,OR,14.04,OK,-2.95,BDL
2025-03-15 12:00:00,null,OS,1.86,OK,-26.88,OR,1.08,OK,682.37,OR,19.96,OK,1.63,BDL
2025-03-15 13:00:00,null,OS,1.64,OK,-28.01,OR,0.79,OK,660.41,OR,12.96,OK,-2.09,BDL
2025-03-15 14:00:00,null,OS,1.63,OK,-28.61,OR,0.63,OK,652.69,OR,7.91,OK,-5.25,OR
2025-03-15 15:00:00,null,OS,1.56,OK,-28.89,OR,0.6,OK,641.25,OR,9.33,OK,-10.24,OR
2025-03-15 16:00:00,null,OS,1.42,OK,-29.21,OR,0.49,OK,640.12,OR,50.12,OK,-12.94,OR
2025-03-15 17:00:00,null,OS,1.43,OK,-28.91,OR,0.47,OK,643.34,OR,85.92,OK,4.78,OK
2025-03-15 18:00:00,null,OS,1.56,OK,-28.55,OR,0.42,OK,646.42,OR,92.16,OK,32.48,OK
2025-03-15 19:00:00,null,OS,1.87,OK,-27.53,OR,0.35,BDL,644.33,OR,58.73,OK,41.57,OK
2025-03-15 20:00:00,null,OS,2.7,OK,-26.63,OR,0.31,BDL,648.47,OR,47.24,OK,37.26,OK
2025-03-15 21:00:00,null,OS,3.05,OK,-27.04,OR,0.3,BDL,640.9,OR,42.04,OK,16.84,OK
2025-03-15 22:00:00,null,OS,3.12,OK,-25.95,OR,0.3,BDL,675.14,OR,36.89,OK,23.19,OK
2025-03-15 23:00:00,null,OS,2.78,OK,-26.69,OR,0.34,BDL,692.48,OR,28.34,OK,18.65,OK
2025-03-16 00:00:00,null,OS,2.82,OK,-23.93,OR,0.37,BDL,706.51,OR,41.95,OK,18.3,OK
2025-03-16 01:00:00,null,OS,3.43,OK,11.68,OK,20.28,OK,753.45,OR,38.51,OK,31.7,OK
2025-03-16 02:00:00,null,OS,4.31,OK,-14.12,OR,0.39,BDL,831.46,OR,45.37,OK,22.57,OK
2025-03-16 03:00:00,null,OS,3.76,OK,-21.04,OR,0.38,BDL,760.36,OR,30.89,OK,24.32,OK
2025-03-16 04:00:00,null,OS,6.11,OK,-18.96,OR,0.41,OK,802.68,OR,31.29,OK,16.79,OK
2025-03-16 05:00:00,null,OS,6.66,OK,-22.17,OR,0.42,OK,777.25,OR,39.55,OK,29.12,OK
2025-03-16 06:00:00,null,OS,9.68,OK,-17.36,OR,1.0,OK,842.8,OR,27.17,OK,22.73,OK
2025-03-16 07:00:00,null,OS,5.96,OK,5.83,OK,9.71,OK,949.27,OR,30.94,OK,23.97,OK
2025-03-16 08:00:00,null,OS,5.65,OK,-0.55,OR,14.73,OK,997.42,OR,46.65,OK,27.08,OK
2025-03-16 09:00:00,null,OS,6.76,OK,-11.58,OR,9.91,OK,917.26,OR,44.78,OK,11.48,OK
2025-03-16 10:00:00,null,OS,5.32,OK,-19.24,OR,3.56,OK,838.82,OR,20.26,OK,0.72,BDL
2025-03-16 11:00:00,null,OS,3.7,OK,-22.28,OR,1.97,OK,785.4,OR,19.84,OK,6.69,OK
2025-03-16 12:00:00,null,OS,2.82,OK,-25.66,OR,0.89,OK,739.08,OR,-2.44,BDL,-1.25,BDL
2025-03-16 13:00:00,null,OS,3.1,OK,-26.05,OR,0.66,OK,729.47,OR,11.54,OK,19.54,OK
2025-03-16 14:00:00,null,OS,2.93,OK,-27.16,OR,0.48,OK,713.99,OR,-0.27,BDL,-5.64,OR
2025-03-16 15:00:00,null,OS,3.01,OK,-27.31,OR,0.41,OK,715.67,OR,7.09,OK,-1.82,BDL
2025-03-16 16:00:00,null,OS,3.01,OK,-27.68,OR,0.41,OK,712.39,OR,3.13,BDL,-4.53,OR
2025-03-16 17:00:00,null,OS,2.19,OK,-28.56,OR,0.4,OK,682.11,OR,6.92,OK,6.81,OK
2025-03-16 18:00:00,null,OS,1.86,OK,-28.03,OR,0.43,OK,686.8,OR,-10.35,OR,23.29,OK
2025-03-16 19:00:00,null,OS,1.81,OK,-26.85,OR,0.43,OK,734.09,OR,51.34,OK,72.79,OK
2025-03-16 20:00:00,null,OS,1.8,OK,-26.71,OR,0.4,OK,744.41,OR,86.59,OK,71.08,OK
2025-03-16 21:00:00,null,OS,1.76,OK,-26.87,OR,0.32,BDL,736.34,OR,77.76,OK,61.76,OK
2025-03-16 22:00:00,null,OS,1.75,OK,-27.17,OR,0.45,OK,727.82,OR,90.02,OK,42.61,OK
2025-03-16 23:00:00,null,OS,1.73,OK,-27.61,OR,0.42,OK,711.65,OR,112.69,OK,27.2,OK
2025-03-17 00:00:00,null,OS,1.69,OK,-8.23,OR,16.22,OK,656.47,OR,85.1,OK,21.85,OK
2025-03-17 01:00:00,null,OS,1.71,OK,-28.13,OR,0.34,BDL,690.93,OR,84.12,OK,19.49,OK
2025-03-17 02:00:00,null,OS,1.65,OK,-28.67,OR,0.41,OK,683.32,OR,62.33,OK,19.9,OK
2025-03-17 03:00:00,null,OS,1.6,OK,-28.63,OR,0.39,BDL,676.93,OR,63.4,OK,17.37,OK
2025-03-17 04:00:00,null,OS,1.58,OK,-27.0,OR,0.46,OK,674.81,OR,59.79,OK,20.6,OK
2025-03-17 05:00:00,null,OS,1.58,OK,-28.61,OR,0.49,OK,671.26,OR,54.28,OK,13.88,OK
2025-03-17 06:00:00,null,OS,1.62,OK,-27.7,OR,0.52,OK,688.45,OR,59.69,OK,21.66,OK
2025-03-17 07:00:00,null,OS,1.49,OK,-20.74,OR,0.65,OK,724.76,OR,56.39,OK,26.06,OK
2025-03-17 08:00:00,null,OS,1.56,OK,-19.06,OR,1.98,OK,740.98,OR,63.96,OK,15.71,OK
2025-03-17 09:00:00,null,OS,1.75,OK,-25.03,OR,1.67,OK,728.24,OR,52.61,OK,5.34,OK
2025-03-17 10:00:00,null,OS,1.72,OK,-27.92,OR,0.79,OK,707.3,OR,35.61,OK,7.36,OK
2025-03-17 11:00:00,null,OS,1.74,OK,-28.12,OR,0.66,OK,710.42,OR,30.54,OK,13.03,OK
2025-03-17 12:00:00,null,OS,1.61,OK,-28.2,OR,0.62,OK,711.6,OR,36.99,OK,13.57,OK
2025-03-17 13:00:00,null,OS,1.53,OK,-28.49,OR,0.58,OK,707.55,OR,16.09,OK,11.66,OK
2025-03-17 14:00:00,null,OS,1.52,OK,-28.67,OR,0.5,OK,706.97,OR,18.67,OK,2.77,BDL
2025-03-17 15:00:00,null,OS,1.55,OK,-29.0,OR,0.48,OK,695.13,OR,11.63,OK,-12.02,OR
2025-03-17 16:00:00,null,OS,1.52,OK,-28.98,OR,0.39,BDL,693.94,OR,12.16,OK,-2.44,BDL
2025-03-17 17:00:00,null,OS,1.49,OK,-28.88,OR,0.47,OK,695.38,OR,29.35,OK,8.1,OK
2025-03-17 18:00:00,null,OS,1.52,OK,-27.92,OR,0.55,OK,711.9,OR,38.16,OK,28.92,OK
2025-03-17 19:00:00,null,OS,1.52,OK,-26.44,OR,0.47,OK,749.78,OR,97.81,OK,45.26,OK
2025-03-17 20:00:00,null,OS,1.5,OK,-25.42,OR,0.49,OK,773.91,OR,112.5,OK,50.82,OK
2025-03-17 21:00:00,null,OS,1.75,OK,-17.92,OR,0.83,OK,847.16,OR,91.58,OK,53.92,OK
2025-03-17 22:00:00,null,OS,1.72,OK,-23.93,OR,0.45,OK,771.79,OR,84.93,OK,34.57,OK
2025-03-17 23:00:00,null,OS,1.63,OK,-7.4,OR,15.32,OK,705.47,OR,63.66,OK,25.85,OK
2025-03-18 00:00:00,null,OS,1.63,OK,-23.84,OR,0.37,BDL,750.35,OR,62.82,OK,37.11,OK
2025-03-18 01:00:00,null,OS,1.59,OK,-22.78,OR,0.37,BDL,755.16,OR,62.96,OK,23.45,OK
2025-03-18 02:00:00,null,OS,1.59,OK,-23.52,OR,0.4,OK,741.84,OR,55.24,OK,18.76,OK
2025-03-18 03:00:00,null,OS,1.51,OK,-24.82,OR,0.51,OK,735.82,OR,56.21,OK,22.41,OK
2025-03-18 04:00:00,null,OS,1.51,OK,-14.41,OR,0.5,OK,772.08,OR,54.52,OK,15.77,OK
2025-03-18 05:00:00,null,OS,1.59,OK,-8.62,OR,0.6,OK,799.73,OR,49.4,OK,21.62,OK
2025-03-18 06:00:00,null,OS,1.85,OK,1.02,OK,6.39,OK,857.78,OR,52.19,OK,23.01,OK
2025-03-18 07:00:00,null,OS,2.12,OK,9.26,OK,49.57,OK,1130.63,OR,65.3,OK,29.92,OK
2025-03-18 08:00:00,null,OS,2.72,OK,14.67,OK,101.69,OK,1602.83,OR,78.93,OK,27.54,OK
2025-03-18 09:00:00,null,OS,3.48,OK,-5.76,OR,14.51,OK,977.78,OR,56.19,OK,5.3,OK
2025-03-18 10:00:00,null,OS,2.59,OK,-14.8,OR,6.46,OK,910.61,OR,31.86,OK,1.18,BDL
2025-03-18 11:00:00,null,OS,3.41,OK,-12.7,OR,5.66,OK,976.3,OR,35.3,OK,20.96,OK
2025-03-18 12:00:00,null,OS,3.41,OK,-20.9,OR,2.24,OK,845.2,OR,46.63,OK,14.39,OK
2025-03-18 13:00:00,null,OS,2.85,OK,-25.68,OR,0.73,OK,791.69,OR,18.14,OK,5.28,OK
2025-03-18 14:00:00,null,OS,2.71,OK,-26.61,OR,0.59,OK,785.84,OR,35.24,OK,15.53,OK
2025-03-18 15:00:00,null,OS,2.67,OK,-27.1,OR,0.59,OK,774.69,OR,29.22,OK,4.55,OK
2025-03-18 16:00:00,null,OS,3.95,OK,-26.78,OR,0.64,OK,796.79,OR,30.57,OK,15.5,OK
2025-03-18 17:00:00,null,OS,4.23,OK,-26.75,OR,0.61,OK,789.8,OR,42.72,OK,28.53,OK
2025-03-18 18:00:00,null,OS,3.53,OK,-26.5,OR,0.59,OK,785.12,OR,40.3,OK,30.73,OK
2025-03-18 19:00:00,null,OS,2.82,OK,-25.08,OR,0.52,OK,804.43,OR,49.25,OK,39.74,OK
2025-03-18 20:00:00,null,OS,2.73,OK,-18.91,OR,0.52,OK,860.75,OR,79.49,OK,51.22,OK
2025-03-18 21:00:00,null,OS,3.71,OK,-12.62,OR,0.45,OK,949.97,OR,55.78,OK,49.47,OK
2025-03-18 22:00:00,null,OS,2.4,OK,7.15,OK,15.64,OK,877.51,OR,61.9,OK,35.52,OK
2025-03-18 23:00:00,null,OS,3.51,OK,-16.35,OR,0.45,OK,911.61,OR,57.91,OK,31.52,OK
2025-03-19 00:00:00,null,OS,7.11,OK,-15.3,OR,0.5,OK,993.27,OR,54.86,OK,32.18,OK
2025-03-19 01:00:00,null,OS,5.16,OK,-24.34,OR,0.4,OK,844.86,OR,38.57,OK,23.4,OK
2025-03-19 02:00:00,null,OS,3.82,OK,-25.48,OR,0.35,BDL,819.63,OR,41.21,OK,22.23,OK
2025-03-19 03:00:00,null,OS,6.48,OK,-23.53,OR,0.37,BDL,897.33,OR,34.4,OK,23.9,OK
2025-03-19 04:00:00,null,OS,4.82,OK,-22.56,OR,0.35,BDL,866.6,OR,41.09,OK,31.42,OK
2025-03-19 05:00:00,null,OS,5.38,OK,-22.53,OR,0.37,BDL,864.05,OR,30.65,OK,25.07,OK
2025-03-19 06:00:00,null,OS,4.88,OK,-18.15,OR,0.4,OK,890.12,OR,40.8,OK,27.14,OK
2025-03-19 07:00:00,null,OS,4.24,OK,-2.08,OR,8.5,OK,1015.4,OR,36.32,OK,28.36,OK
2025-03-19 08:00:00,null,OS,4.64,OK,-8.91,OR,5.78,OK,970.13,OR,40.16,OK,20.37,OK
2025-03-19 09:00:00,null,OS,3.8,OK,-6.33,OR,12.39,OK,1053.07,OR,2.43,BDL,2.85,BDL
2025-03-19 10:00:00,null,OS,5.51,OK,-15.06,OR,5.16,OK,1009.26,OR,40.37,OK,10.14,OK
2025-03-19 11:00:00,null,OS,3.67,OK,-25.69,OR,0.99,OK,821.72,OR,24.33,OK,0.25,BDL
2025-03-19 12:00:00,null,OS,2.36,OK,-28.33,OR,0.6,OK,747.29,OR,8.19,OK,-10.26,OR
2025-03-19 13:00:00,null,OS,2.05,OK,-28.74,OR,0.58,OK,720.65,OR,11.58,OK,9.26,OK
2025-03-19 14:00:00,null,OS,2.75,OK,-28.51,OR,0.53,OK,742.5,OR,3.76,BDL,-3.22,BDL
2025-03-19 15:00:00,null,OS,3.06,OK,null,OS,null,OS,756.52,OR,-14.13,OR,14.14,OK
2025-03-19 16:00:00,null,OS,3.52,OK,null,OS,null,OS,759.09,OR,4.69,OK,18.9,OK
2025-03-19 17:00:00,null,OS,2.67,OK,null,OS,null,OS,729.19,OR,69.73,OK,13.73,OK
2025-03-19 18:00:00,null,OS,2.55,OK,null,OS,null,OS,736.14,OR,59.45,OK,23.46,OK
2025-03-19 19:00:00,null,OS,2.86,OK,null,OS,null,OS,783.24,OR,58.46,OK,35.56,OK
