Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2025-02-21 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-53.9,OR,29.02,OK
2025-02-21 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-1.22,BDL,19.13,OK
2025-02-21 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-0.5,BDL,6.01,OK
2025-02-22 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.07,OK,2.33,BDL
2025-02-22 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.34,OK,6.27,OK
2025-02-22 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.18,OK,3.52,BDL
2025-02-22 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.38,OK,11.31,OK
2025-02-22 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.9,BDL,12.07,OK
2025-02-22 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,6.6,OK,3.39,BDL
2025-02-22 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,7.74,OK,6.51,OK
2025-02-22 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.19,OK,9.74,OK
2025-02-22 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.58,OK,13.93,OK
2025-02-22 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.21,OK,-4.29,OR
2025-02-22 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.33,OK,8.5,OK
2025-02-22 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.39,OK,22.72,OK
2025-02-22 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.84,OK,15.64,OK
2025-02-22 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,2.82,BDL,7.55,OK
2025-02-22 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,4.9,OK,-1.87,BDL
2025-02-22 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.69,OK,-0.9,BDL
2025-02-22 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,7.63,OK,-5.04,OR
2025-02-22 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.03,OK,10.53,OK
2025-02-22 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-2.89,BDL,1.09,BDL
2025-02-22 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.82,OK,26.28,OK
2025-02-22 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.08,OK,22.53,OK
2025-02-22 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.65,OK,13.61,OK
2025-02-22 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.61,OK,18.7,OK
2025-02-22 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.36,OK,10.97,OK
2025-02-23 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.38,OK,23.26,OK
2025-02-23 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.8,OK,9.68,OK
2025-02-23 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,4.5,OK,10.85,OK
2025-02-23 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.06,OK,5.7,OK
2025-02-23 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.0,OK,8.4,OK
2025-02-23 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.03,OK,6.06,OK
2025-02-23 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.32,OK,8.34,OK
2025-02-23 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,31.24,OK,11.34,OK
2025-02-23 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.51,OK,17.32,OK
2025-02-23 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.74,OK,-1.99,BDL
2025-02-23 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.86,OK,13.27,OK
2025-02-23 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.96,OK,23.49,OK
2025-02-23 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.18,OK,10.89,OK
2025-02-23 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.06,OK,-3.29,BDL
2025-02-23 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,10.05,OK,-3.09,BDL
2025-02-23 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.13,BDL,-5.83,OR
2025-02-23 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.01,OK,1.16,BDL
2025-02-23 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.3,OK,-2.33,BDL
2025-02-23 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.53,OK,13.37,OK
2025-02-23 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,35.45,OK,19.37,OK
2025-02-23 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.75,OK,25.43,OK
2025-02-23 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.76,OK,23.84,OK
2025-02-23 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,7.58,OK,4.16,OK
2025-02-23 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.19,OK,7.52,OK
2025-02-24 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.33,OK,17.34,OK
2025-02-24 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.39,OK,8.35,OK
2025-02-24 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,6.43,OK,10.16,OK
2025-02-24 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.79,OK,12.21,OK
2025-02-24 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.76,OK,13.23,OK
2025-02-24 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.06,OK,16.02,OK
2025-02-24 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.75,OK,15.84,OK
2025-02-24 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.49,OK,11.92,OK
2025-02-24 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.38,OK,16.53,OK
2025-02-24 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.16,OK,9.8,OK
2025-02-24 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.11,OK,3.66,BDL
2025-02-24 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.61,OK,13.98,OK
2025-02-24 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.84,OK,-1.22,BDL
2025-02-24 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,10.37,OK,-6.83,OR
2025-02-24 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.69,OK,-10.56,OR
2025-02-24 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.84,BDL,-18.63,OR
2025-02-24 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-0.42,BDL,-17.12,OR
