Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
2025-01-11 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.26,OK,5.16,OK
2025-01-11 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.26,OK,10.94,OK
2025-01-11 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.61,OK,8.52,OK
2025-01-11 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.34,OK,21.15,OK
2025-01-11 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.2,OK,11.01,OK
2025-01-11 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.54,OK,17.83,OK
2025-01-11 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-6.17,OR,2.46,BDL
2025-01-12 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.63,OK,12.94,OK
2025-01-12 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.26,BDL,7.72,OK
2025-01-12 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.28,OK,0.69,BDL
2025-01-12 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-10.98,OR,7.16,OK
2025-01-12 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.71,BDL,-0.65,BDL
2025-01-12 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.32,OK,12.56,OK
2025-01-12 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.97,OK,7.87,OK
2025-01-12 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,4.47,OK,10.36,OK
2025-01-12 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,10.72,OK,9.17,OK
2025-01-12 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.74,OK,9.43,OK
2025-01-12 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.86,OK,9.68,OK
2025-01-12 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.76,OK,8.54,OK
2025-01-12 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.21,OK,1.57,BDL
2025-01-12 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.79,BDL,-15.23,OR
2025-01-12 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-0.18,BDL,-20.04,OR
2025-01-12 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-6.9,OR,-1.06,BDL
2025-01-12 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.25,BDL,-1.12,BDL
2025-01-12 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-8.87,OR,12.89,OK
2025-01-12 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.6,OK,11.2,OK
2025-01-12 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.46,BDL,8.3,OK
2025-01-12 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.62,BDL,22.44,OK
2025-01-12 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.45,OK,9.74,OK
2025-01-12 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.27,OK,5.95,OK
2025-01-12 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.61,OK,10.78,OK
2025-01-13 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.32,OK,7.75,OK
2025-01-13 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.04,BDL,4.99,OK
2025-01-13 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.05,BDL,5.66,OK
2025-01-13 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.63,OK,0.14,BDL
2025-01-13 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.5,BDL,0.29,BDL
2025-01-13 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-8.84,OR,6.88,OK
2025-01-13 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.66,OK,3.72,BDL
2025-01-13 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,6.07,OK,2.99,BDL
2025-01-13 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.3,OK,17.51,OK
2025-01-13 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,46.36,OK,18.32,OK
2025-01-13 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.77,OK,1.12,BDL
2025-01-13 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.72,OK,8.8,OK
2025-01-13 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-8.16,OR,-7.23,OR
2025-01-13 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-4.45,OR,-3.03,BDL
2025-01-13 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.16,BDL,-0.23,BDL
2025-01-13 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-18.73,OR,-25.09,OR
2025-01-13 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.42,OK,-2.61,BDL
2025-01-13 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.81,OK,2.8,BDL
2025-01-13 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.33,OK,16.62,OK
2025-01-13 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-0.58,BDL,25.62,OK
2025-01-13 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,31.97,OK,29.42,OK
2025-01-13 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.94,OK,19.82,OK
2025-01-13 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.79,OK,19.13,OK
2025-01-13 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.38,OK,14.79,OK
2025-01-14 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,25.19,OK,15.59,OK
2025-01-14 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,7.22,OK,10.23,OK
2025-01-14 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.84,OK,15.01,OK
2025-01-14 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.86,OK,5.44,OK
2025-01-14 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.94,OK,10.81,OK
2025-01-14 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,4.6,OK,10.94,OK
2025-01-14 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.22,OK,15.47,OK
2025-01-14 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.9,OK,16.65,OK
2025-01-14 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,34.19,OK,23.75,OK
2025-01-14 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.24,OK,26.23,OK
2025-01-14 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,50.3,OK,10.33,OK
2025-01-14 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.94,OK,29.69,OK
2025-01-14 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,7.0,OK,-0.7,BDL
2025-01-14 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.23,OK,-2.86,BDL
2025-01-14 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.21,BDL,-7.21,OR
2025-01-14 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.12,BDL,-7.72,OR
2025-01-14 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.83,OK,8.04,OK
2025-01-14 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,2.5,BDL,6.56,OK
2025-01-14 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.92,OK,18.52,OK
2025-01-14 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,25.66,OK,34.6,OK
2025-01-14 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,43.47,OK,12.34,OK
2025-01-14 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,42.25,OK,21.63,OK
2025-01-14 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.8,OK,17.73,OK
2025-01-14 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.18,OK,16.42,OK
2025-01-15 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.37,OK,26.28,OK
2025-01-15 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.31,OK,6.34,OK
2025-01-15 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.82,OK,6.57,OK
2025-01-15 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,6.9,OK,3.94,BDL
2025-01-15 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,10.02,OK,6.58,OK
2025-01-15 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.08,OK,12.03,OK
2025-01-15 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.66,OK,14.56,OK
2025-01-15 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.77,OK,14.14,OK
2025-01-15 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.58,OK,17.52,OK
2025-01-15 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,54.54,OK,22.32,OK
2025-01-15 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.27,OK,9.41,OK
2025-01-15 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.06,OK,8.32,OK
2025-01-15 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.07,OK,9.87,OK
2025-01-15 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.38,OK,10.93,OK
2025-01-15 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.86,OK,3.57,BDL
2025-01-15 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.17,BDL,-5.2,OR
2025-01-15 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.62,OK,-1.79,BDL
2025-01-15 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.24,OK,5.35,OK
2025-01-15 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.48,OK,32.86,OK
2025-01-15 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.59,OK,34.35,OK
2025-01-15 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.67,OK,31.85,OK
2025-01-15 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.08,OK,19.48,OK
2025-01-15 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.27,OK,19.29,OK
2025-01-15 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.6,OK,11.93,OK
2025-01-16 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,2.27,BDL,10.27,OK
2025-01-16 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.34,OK,2.5,BDL
2025-01-16 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-2.62,BDL,4.2,OK
2025-01-16 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.45,OK,10.9,OK
2025-01-16 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.49,OK,8.86,OK
2025-01-16 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.7,OK,13.52,OK
2025-01-16 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.79,OK,9.22,OK
2025-01-16 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.97,OK,17.74,OK
2025-01-16 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.95,OK,15.52,OK
2025-01-16 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.52,OK,10.48,OK
2025-01-16 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.2,BDL,5.38,OK
2025-01-16 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.44,OK,10.2,OK
2025-01-16 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.01,OK,7.83,OK
2025-01-16 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-2.33,BDL,-4.63,OR
2025-01-16 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.88,OK,7.36,OK
2025-01-16 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.99,OK,-8.01,OR
2025-01-16 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.73,OK,3.7,BDL
2025-01-16 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.14,OK,2.59,BDL
2025-01-16 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.22,OK,30.5,OK
2025-01-16 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.85,OK,16.96,OK
2025-01-16 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,46.64,OK,28.58,OK
2025-01-16 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.57,OK,26.26,OK
2025-01-16 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,35.92,OK,19.48,OK
2025-01-16 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,39.73,OK,20.85,OK
2025-01-17 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,43.61,OK,18.28,OK
2025-01-17 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.44,OK,28.35,OK
2025-01-17 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.96,OK,15.61,OK
2025-01-17 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.91,OK,13.33,OK
2025-01-17 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,25.89,OK,19.81,OK
2025-01-17 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.26,OK,20.99,OK
2025-01-17 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.8,OK,19.29,OK
2025-01-17 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.48,OK,14.44,OK
2025-01-17 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.76,OK,32.08,OK
2025-01-17 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,83.55,OK,34.4,OK
2025-01-17 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,57.76,OK,13.27,OK
2025-01-17 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,48.23,OK,31.99,OK
2025-01-17 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.47,OK,17.06,OK
2025-01-17 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.01,OK,7.94,OK
2025-01-17 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.01,OK,0.82,BDL
2025-01-17 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,6.21,OK,10.45,OK
2025-01-17 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.09,OK,7.08,OK
2025-01-17 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.04,OK,12.84,OK
2025-01-17 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,43.34,OK,22.7,OK
2025-01-17 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,35.06,OK,29.46,OK
2025-01-17 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,39.79,OK,23.51,OK
2025-01-17 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.2,OK,23.0,OK
2025-01-17 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.51,OK,27.43,OK
2025-01-17 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.58,OK,17.71,OK
2025-01-18 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,48.01,OK,28.42,OK
2025-01-18 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,39.11,OK,31.42,OK
2025-01-18 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,35.91,OK,21.64,OK
2025-01-18 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.99,OK,18.67,OK
2025-01-18 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,25.09,OK,21.68,OK
2025-01-18 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.64,OK,29.16,OK
2025-01-18 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.04,OK,27.41,OK
2025-01-18 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.2,OK,32.23,OK
2025-01-18 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,31.78,OK,33.55,OK
2025-01-18 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,44.33,OK,19.76,OK
2025-01-18 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.72,OK,16.63,OK
2025-01-18 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.22,OK,18.11,OK
2025-01-18 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.29,OK,9.06,OK
2025-01-18 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.57,OK,0.19,BDL
2025-01-18 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.96,OK,-1.42,BDL
2025-01-18 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-1.68,BDL,-12.12,OR
2025-01-18 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.83,BDL,-1.12,BDL
2025-01-18 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.89,BDL,5.62,OK
2025-01-18 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.63,OK,19.45,OK
2025-01-18 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.68,OK,29.5,OK
2025-01-18 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.13,OK,15.94,OK
2025-01-18 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.91,OK,18.18,OK
2025-01-18 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.58,OK,12.28,OK
2025-01-18 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.47,OK,10.36,OK
2025-01-19 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.31,OK,31.29,OK
2025-01-19 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,37.18,OK,23.09,OK
2025-01-19 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,25.02,OK,7.23,OK
2025-01-19 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.96,OK,11.46,OK
2025-01-19 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.72,OK,5.75,OK
2025-01-19 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.83,OK,9.68,OK
2025-01-19 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.79,OK,13.07,OK
2025-01-19 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.41,OK,13.41,OK
2025-01-19 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.56,BDL,10.73,OK
2025-01-19 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.66,OK,-2.9,BDL
2025-01-19 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.11,OK,20.19,OK
2025-01-19 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.19,OK,13.58,OK
2025-01-19 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.48,OK,7.53,OK
2025-01-19 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.44,BDL,-4.62,OR
2025-01-19 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.15,BDL,-7.95,OR
2025-01-19 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.24,OK,-9.72,OR
2025-01-19 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.9,BDL,4.17,OK
2025-01-19 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.21,OK,2.05,BDL
2025-01-19 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,2.85,BDL,14.62,OK
2025-01-19 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,10.57,OK,27.46,OK
2025-01-19 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.32,OK,36.29,OK
2025-01-19 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.48,OK,29.61,OK
2025-01-19 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.36,OK,23.52,OK
2025-01-19 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.84,OK,20.51,OK
2025-01-20 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.73,OK,38.42,OK
2025-01-20 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.13,OK,22.24,OK
2025-01-20 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.28,OK,11.64,OK
2025-01-20 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.45,OK,30.21,OK
2025-01-20 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,59.36,OK,42.74,OK
2025-01-20 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,47.54,OK,31.62,OK
2025-01-20 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.64,OK,32.71,OK
2025-01-20 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,47.38,OK,31.77,OK
2025-01-20 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,54.64,OK,33.63,OK
2025-01-20 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,57.63,OK,20.96,OK
2025-01-20 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,37.58,OK,18.72,OK
2025-01-20 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,54.02,OK,13.83,OK
2025-01-20 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.6,OK,15.45,OK
2025-01-20 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.71,OK,9.91,OK
2025-01-20 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.42,OK,-0.79,BDL
2025-01-20 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,4.01,OK,-14.71,OR
2025-01-20 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,6.41,OK,-0.49,BDL
2025-01-20 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.4,OK,13.8,OK
2025-01-20 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,39.1,OK,28.07,OK
2025-01-20 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,47.69,OK,32.21,OK
2025-01-20 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,34.28,OK,31.45,OK
2025-01-20 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.53,OK,17.97,OK
2025-01-20 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,34.53,OK,21.75,OK
2025-01-20 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.9,OK,14.85,OK
2025-01-21 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.78,OK,4.8,OK
2025-01-21 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.54,OK,7.71,OK
2025-01-21 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.15,OK,9.67,OK
2025-01-21 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.12,OK,4.96,OK
2025-01-21 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.28,OK,14.65,OK
2025-01-21 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.72,OK,11.71,OK
2025-01-21 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.37,OK,18.24,OK
2025-01-21 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.7,OK,15.3,OK
2025-01-21 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,43.92,OK,25.19,OK
2025-01-21 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,65.34,OK,8.28,OK
2025-01-21 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.25,OK,4.47,OK
2025-01-21 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.31,OK,22.21,OK
2025-01-21 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.6,OK,11.82,OK
2025-01-21 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.41,OK,7.46,OK
2025-01-21 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-2.49,BDL,6.47,OK
2025-01-21 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,2.1,BDL,2.21,BDL
2025-01-21 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.43,OK,-9.26,OR
2025-01-21 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.66,OK,10.42,OK
2025-01-21 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.0,OK,21.65,OK
2025-01-21 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.31,OK,39.45,OK
2025-01-21 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,42.42,OK,28.96,OK
2025-01-21 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,50.66,OK,32.83,OK
2025-01-21 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,62.88,OK,30.14,OK
2025-01-21 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.62,OK,13.65,OK
2025-01-22 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.17,OK,20.04,OK
2025-01-22 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-5.33,OR,4.86,OK
2025-01-22 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.83,OK,8.07,OK
2025-01-22 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.13,OK,5.06,OK
2025-01-22 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,4.71,OK,2.63,BDL
2025-01-22 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,1.75,BDL,2.96,BDL
2025-01-22 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,10.64,OK,3.8,BDL
2025-01-22 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.47,BDL,9.93,OK
2025-01-22 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.72,OK,5.37,OK
2025-01-22 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.76,OK,4.8,OK
2025-01-22 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-3.52,BDL,-2.03,BDL
2025-01-22 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.11,OK,-0.17,BDL
2025-01-22 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,9.82,OK,-6.46,OR
2025-01-22 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.69,OK,1.09,BDL
2025-01-22 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.2,OK,11.98,OK
