Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
2025-01-13 09:00:00,8.97,70.03,1.332,2.38,10.6,0.0,808.55,-0.531
2025-01-13 10:00:00,11.51,61.31,0.972,2.27,282.8,0.0,809.207,-0.47
2025-01-13 11:00:00,15.5,53.51,1.263,2.93,222.6,0.0,812.022,0.612
2025-01-13 12:00:00,19.29,45.62,1.646,3.71,188.3,0.0,814.358,1.536
2025-01-13 13:00:00,21.11,37.59,2.738,6.38,160.8,0.0,813.942,1.669
2025-01-13 14:00:00,22.1,32.89,2.464,6.19,195.9,0.0,812.907,1.557
2025-01-13 15:00:00,23.91,28.6,2.701,7.5,256.1,0.0,812.073,1.509
2025-01-13 16:00:00,24.15,26.75,2.807,6.81,236.7,0.0,811.579,1.431
2025-01-13 17:00:00,24.26,22.15,2.865,6.06,233.6,0.0,811.375,1.231
2025-01-13 18:00:00,23.35,22.52,2.577,5.63,240.1,0.0,811.114,0.957
2025-01-13 19:00:00,18.94,23.73,1.574,3.38,301.1,0.0,807.499,-0.177
2025-01-13 20:00:00,17.0,22.75,1.431,2.71,339.8,0.0,806.432,-0.753
2025-01-13 21:00:00,15.61,33.2,2.169,5.68,83.4,0.0,807.506,-0.735
2025-01-13 22:00:00,13.45,45.8,2.274,5.46,112.4,0.0,808.168,-0.719
2025-01-13 23:00:00,11.98,51.52,2.213,4.44,18.4,0.0,808.76,-0.693
2025-01-14 00:00:00,11.03,55.89,1.919,3.28,27.8,0.0,808.979,-0.677
2025-01-14 01:00:00,9.94,59.47,1.407,2.83,10.0,0.0,809.068,-0.667
2025-01-14 02:00:00,9.2,61.99,1.446,2.84,46.2,0.0,809.033,-0.693
2025-01-14 03:00:00,8.25,65.7,2.426,3.68,9.5,0.0,808.55,-0.711
2025-01-14 04:00:00,7.42,69.11,2.291,3.4,5.1,0.0,808.313,-0.756
2025-01-14 05:00:00,6.98,70.41,2.192,3.05,359.4,0.0,808.473,-0.787
2025-01-14 06:00:00,6.54,71.89,2.085,3.3,355.7,0.0,808.682,-0.791
2025-01-14 07:00:00,6.59,71.72,2.011,3.44,4.7,0.0,808.999,-0.783
2025-01-14 08:00:00,7.17,70.19,1.197,2.66,22.9,0.0,809.661,-0.74
2025-01-14 09:00:00,8.24,66.3,1.444,2.65,2.6,0.0,810.567,-0.587
2025-01-14 10:00:00,10.74,58.69,1.0,2.25,252.6,0.0,811.52,-0.476
2025-01-14 11:00:00,12.92,53.89,0.913,1.96,271.4,0.0,812.175,-0.176
2025-01-14 12:00:00,19.83,46.18,1.457,3.59,210.1,0.0,817.258,1.525
2025-01-14 13:00:00,21.77,37.24,2.419,7.66,257.8,0.0,816.375,1.534
2025-01-14 14:00:00,23.65,28.74,3.341,6.71,229.8,0.0,815.267,1.733
2025-01-14 15:00:00,24.01,27.92,3.617,7.63,233.3,0.0,814.381,1.492
2025-01-14 16:00:00,23.67,27.78,3.066,7.6,264.0,0.0,813.78,1.303
2025-01-14 17:00:00,24.13,27.49,3.394,7.18,269.1,0.0,813.945,1.25
2025-01-14 18:00:00,22.47,28.17,2.768,6.55,285.9,0.0,813.069,0.843
2025-01-14 19:00:00,18.06,26.86,1.288,3.97,321.4,0.0,808.964,-0.532
2025-01-14 20:00:00,16.41,34.77,2.565,7.54,13.2,0.0,809.029,-0.755
2025-01-14 21:00:00,15.06,45.63,3.548,7.59,53.2,0.0,809.915,-0.752
2025-01-14 22:00:00,14.11,48.25,1.988,3.97,8.4,0.0,810.59,-0.732
2025-01-14 23:00:00,13.3,50.23,2.374,6.83,105.0,0.0,811.001,-0.705
2025-01-15 00:00:00,12.45,52.74,1.063,3.42,76.8,0.0,811.146,-0.687
2025-01-15 01:00:00,11.69,53.35,1.151,4.5,38.1,0.0,810.902,-0.677
2025-01-15 02:00:00,11.37,50.92,1.303,3.86,55.4,0.0,810.776,-0.682
2025-01-15 03:00:00,10.55,54.82,2.038,4.85,17.0,0.0,810.561,-0.656
2025-01-15 04:00:00,9.35,58.28,2.411,4.07,351.5,0.0,810.206,-0.688
2025-01-15 05:00:00,8.41,62.29,2.9,4.49,354.7,0.0,810.064,-0.696
2025-01-15 06:00:00,8.13,62.84,2.86,4.32,11.6,0.0,810.341,-0.723
2025-01-15 07:00:00,7.61,63.8,3.108,4.66,3.0,0.0,810.525,-0.75
2025-01-15 08:00:00,7.62,63.28,2.494,4.19,8.4,0.0,810.869,-0.734
2025-01-15 09:00:00,9.28,57.18,2.385,4.33,358.1,0.0,811.687,-0.552
2025-01-15 10:00:00,13.97,45.06,1.326,2.5,297.8,0.0,812.867,-0.082
2025-01-15 11:00:00,19.35,40.99,1.625,3.27,186.9,0.0,817.616,1.319
2025-01-15 12:00:00,22.24,36.76,1.987,4.25,175.3,0.0,818.146,1.476
2025-01-15 13:00:00,24.32,32.75,2.392,4.77,197.0,0.0,817.256,1.647
2025-01-15 14:00:00,26.03,26.67,1.986,4.49,177.6,0.0,816.057,1.585
2025-01-15 15:00:00,26.87,24.98,2.3,4.63,220.3,0.0,815.0,1.448
2025-01-15 16:00:00,27.51,24.14,1.848,4.36,228.2,0.0,814.404,1.436
2025-01-15 17:00:00,27.27,24.5,2.213,5.07,191.6,0.0,814.21,1.225
2025-01-15 18:00:00,26.5,25.15,2.404,5.38,209.8,0.0,814.226,1.043
2025-01-15 19:00:00,22.92,31.03,3.406,7.1,60.7,0.0,812.984,0.525
2025-01-15 20:00:00,17.91,36.38,3.544,8.44,42.1,0.0,809.573,-0.677
2025-01-15 21:00:00,16.06,41.96,3.311,6.92,51.3,0.0,810.509,-0.741
2025-01-15 22:00:00,15.25,44.64,1.73,4.25,142.3,0.0,811.551,-0.739
2025-01-15 23:00:00,14.25,47.12,2.0,5.73,337.3,0.0,812.052,-0.728
2025-01-16 00:00:00,13.45,50.68,3.0,6.92,29.1,0.0,812.112,-0.7
2025-01-16 01:00:00,13.17,50.87,3.216,7.52,57.3,0.0,811.932,-0.686
2025-01-16 02:00:00,12.64,50.81,2.976,8.25,53.6,0.0,811.7,-0.67
2025-01-16 03:00:00,10.41,60.69,2.633,4.54,7.6,0.0,811.309,-0.675
2025-01-16 04:00:00,9.23,65.61,3.021,5.13,350.3,0.0,810.963,-0.696
2025-01-16 05:00:00,8.77,67.66,3.081,5.59,352.5,0.0,811.036,-0.716
2025-01-16 06:00:00,7.97,70.75,2.859,4.81,353.3,0.0,811.354,-0.73
2025-01-16 07:00:00,7.33,75.65,2.051,4.07,351.0,0.0,811.624,-0.768
2025-01-16 08:00:00,7.29,79.77,2.757,4.49,47.8,0.0,811.942,-0.768
2025-01-16 09:00:00,8.37,74.81,2.765,5.15,50.1,0.0,812.489,-0.576
2025-01-16 10:00:00,10.66,64.26,2.078,4.51,41.2,0.0,812.93,-0.223
2025-01-16 11:00:00,13.92,51.95,2.442,5.22,349.5,0.0,813.276,0.128
2025-01-16 12:00:00,19.97,39.77,2.169,4.9,70.7,0.0,817.341,1.422
2025-01-16 13:00:00,23.52,33.95,1.997,5.75,186.0,0.0,817.162,1.554
2025-01-16 14:00:00,24.68,29.16,3.459,7.12,163.4,0.0,815.425,1.46
2025-01-16 15:00:00,26.07,23.89,2.753,6.39,185.7,0.0,814.691,1.447
2025-01-16 16:00:00,26.61,23.53,2.259,4.88,240.6,0.0,814.286,1.436
2025-01-16 17:00:00,26.18,23.13,1.946,6.12,187.8,0.0,813.967,1.197
2025-01-16 18:00:00,25.54,23.44,1.715,3.35,185.7,0.0,813.644,1.013
2025-01-16 19:00:00,22.85,25.57,1.67,3.74,216.5,0.0,812.082,0.566
2025-01-16 20:00:00,18.31,30.03,2.32,5.38,47.2,0.0,808.259,-0.667
2025-01-16 21:00:00,16.35,37.58,2.105,3.87,12.6,0.0,808.995,-0.749
2025-01-16 22:00:00,14.93,43.71,1.952,4.5,41.6,0.0,809.678,-0.728
2025-01-16 23:00:00,13.39,48.52,1.94,2.87,332.3,0.0,810.268,-0.704
2025-01-17 00:00:00,12.37,52.48,2.628,4.37,6.0,0.0,810.31,-0.694
2025-01-17 01:00:00,10.94,58.48,2.011,3.02,347.3,0.0,810.168,-0.669
2025-01-17 02:00:00,10.63,59.73,2.603,3.91,5.1,0.0,809.909,-0.68
2025-01-17 03:00:00,9.75,62.32,2.8,3.78,1.1,0.0,809.436,-0.68
2025-01-17 04:00:00,9.09,63.45,2.88,4.09,14.7,0.0,809.207,-0.687
2025-01-17 05:00:00,8.83,65.43,1.577,3.86,57.8,0.0,809.238,-0.724
2025-01-17 06:00:00,8.43,66.69,1.178,1.98,0.3,0.0,809.438,-0.721
2025-01-17 07:00:00,8.63,66.55,1.219,2.28,2.3,0.0,809.396,-0.725
2025-01-17 08:00:00,7.98,67.21,1.936,2.35,2.2,0.0,809.441,-0.724
2025-01-17 09:00:00,10.01,61.05,1.442,2.33,350.2,0.0,809.874,-0.551
2025-01-17 10:00:00,15.01,51.14,1.429,3.58,177.6,0.0,811.662,0.073
2025-01-17 11:00:00,19.32,47.05,2.639,5.6,180.8,0.0,815.566,1.261
2025-01-17 12:00:00,22.7,40.23,2.778,6.07,190.5,0.0,816.154,1.467
2025-01-17 13:00:00,24.2,31.64,4.258,10.62,247.3,0.0,815.008,1.615
2025-01-17 14:00:00,24.97,30.28,5.805,10.1,226.1,0.0,813.931,1.663
2025-01-17 15:00:00,25.06,28.99,5.857,10.26,242.4,0.0,812.845,1.454
2025-01-17 16:00:00,25.28,27.43,5.381,10.52,239.1,0.0,812.289,1.429
2025-01-17 17:00:00,25.19,27.01,4.992,9.19,241.4,0.0,812.033,1.225
2025-01-17 18:00:00,24.23,29.28,5.128,9.13,234.2,0.0,811.754,0.944
2025-01-17 19:00:00,21.49,31.41,3.668,6.83,241.4,0.0,809.688,0.255
2025-01-17 20:00:00,18.06,32.98,1.986,4.09,273.6,0.0,807.006,-0.637
2025-01-17 21:00:00,16.74,33.72,2.187,5.08,234.7,0.0,807.483,-0.744
2025-01-17 22:00:00,16.13,33.29,2.556,5.04,239.4,0.0,808.135,-0.725
2025-01-17 23:00:00,15.15,36.47,1.879,4.57,228.5,0.0,808.591,-0.711
2025-01-18 00:00:00,13.86,41.25,1.821,2.58,133.3,0.0,808.715,-0.68
2025-01-18 01:00:00,13.44,49.68,1.201,2.44,127.9,0.0,808.637,-0.684
2025-01-18 02:00:00,12.99,49.51,1.164,3.23,135.3,0.0,808.542,-0.684
2025-01-18 03:00:00,12.42,50.01,1.224,2.16,147.1,0.0,808.059,-0.66
2025-01-18 04:00:00,11.07,54.56,1.925,3.21,122.9,0.0,807.815,-0.678
2025-01-18 05:00:00,10.74,58.41,1.632,2.65,108.1,0.0,807.854,-0.68
2025-01-18 06:00:00,10.47,59.46,1.31,2.0,132.8,0.0,808.195,-0.682
2025-01-18 07:00:00,9.78,65.07,1.532,3.01,144.2,0.0,808.418,-0.709
2025-01-18 08:00:00,9.1,67.67,1.14,2.86,87.4,0.0,808.721,-0.665
2025-01-18 09:00:00,11.47,59.6,0.868,2.11,310.7,0.0,809.418,-0.53
2025-01-18 10:00:00,13.8,52.57,2.342,5.7,178.2,0.0,809.948,-0.16
2025-01-18 11:00:00,17.8,44.62,2.88,6.02,195.0,0.0,812.794,0.831
2025-01-18 12:00:00,21.44,35.04,4.284,8.69,211.7,0.0,814.612,1.477
2025-01-18 13:00:00,22.95,30.69,5.579,11.06,231.8,0.0,814.063,1.612
2025-01-18 14:00:00,24.2,23.86,5.831,10.86,250.4,0.0,813.194,1.65
2025-01-18 15:00:00,25.04,21.73,5.845,10.96,246.4,0.0,812.247,1.484
2025-01-18 16:00:00,24.94,22.02,6.245,10.86,254.2,0.0,811.689,1.428
2025-01-18 17:00:00,24.79,22.55,5.771,13.96,240.4,0.0,811.374,1.222
2025-01-18 18:00:00,23.89,24.79,4.669,8.79,240.5,0.0,811.31,0.933
2025-01-18 19:00:00,20.55,25.32,3.406,6.98,231.0,0.0,808.78,0.01
2025-01-18 20:00:00,17.66,24.49,1.562,4.31,261.7,0.0,806.877,-0.701
2025-01-18 21:00:00,16.46,26.5,1.265,3.59,319.8,0.0,807.393,-0.732
2025-01-18 22:00:00,16.26,27.12,1.291,3.77,309.0,0.0,807.756,-0.71
2025-01-18 23:00:00,15.0,30.16,1.433,3.5,209.2,0.0,807.933,-0.702
2025-01-19 00:00:00,13.61,32.73,1.91,3.4,189.1,0.0,808.103,-0.691
2025-01-19 01:00:00,12.34,34.95,1.301,2.52,333.8,0.0,807.952,-0.679
2025-01-19 02:00:00,11.74,35.29,0.697,1.59,1.2,0.0,807.889,-0.667
2025-01-19 03:00:00,11.39,35.71,0.811,1.85,201.0,0.0,807.636,-0.667
2025-01-19 04:00:00,10.33,37.63,1.44,2.73,315.4,0.0,807.226,-0.676
2025-01-19 05:00:00,8.99,41.55,2.683,3.82,12.4,0.0,807.078,-0.722
2025-01-19 06:00:00,9.41,41.21,1.813,3.18,15.9,0.0,807.455,-0.702
2025-01-19 07:00:00,9.37,41.6,1.045,2.56,67.4,0.0,807.955,-0.711
2025-01-19 08:00:00,8.69,43.76,0.993,1.73,83.8,0.0,808.378,-0.683
2025-01-19 09:00:00,10.99,38.54,0.746,1.89,289.8,0.0,808.932,-0.532
2025-01-19 10:00:00,13.74,34.48,1.667,3.11,187.9,0.0,809.513,-0.116
2025-01-19 11:00:00,19.18,32.31,2.015,4.43,177.3,0.0,814.275,1.313
2025-01-19 12:00:00,21.84,29.52,2.972,6.46,188.8,0.0,814.375,1.481
2025-01-19 13:00:00,24.2,24.9,3.533,7.68,204.1,0.0,813.624,1.658
2025-01-19 14:00:00,25.56,20.98,4.498,9.24,226.7,0.0,812.318,1.611
2025-01-19 15:00:00,26.15,19.82,5.48,9.64,238.5,0.0,811.216,1.471
2025-01-19 16:00:00,26.43,19.54,5.049,9.44,239.7,0.0,810.638,1.428
2025-01-19 17:00:00,26.16,19.98,4.898,9.35,248.3,0.0,810.275,1.253
2025-01-19 18:00:00,24.92,21.65,4.982,9.31,255.9,0.0,809.877,0.953
2025-01-19 19:00:00,22.11,23.51,2.715,7.37,260.6,0.0,808.252,0.38
2025-01-19 20:00:00,18.45,23.18,1.362,2.95,299.7,0.0,805.242,-0.68
2025-01-19 21:00:00,15.82,32.02,2.931,6.63,116.1,0.0,806.019,-0.746
2025-01-19 22:00:00,12.42,44.94,2.437,5.22,41.7,0.0,806.809,-0.724
2025-01-19 23:00:00,10.31,53.82,2.727,5.34,43.5,0.0,807.071,-0.693
2025-01-20 00:00:00,9.63,56.77,2.177,3.96,60.6,0.0,807.003,-0.672
2025-01-20 01:00:00,8.64,61.58,2.376,4.19,25.6,0.0,806.809,-0.691
2025-01-20 02:00:00,8.07,64.55,1.871,3.22,17.0,0.0,806.468,-0.692
2025-01-20 03:00:00,6.99,67.84,1.855,3.16,353.0,0.0,805.988,-0.767
2025-01-20 04:00:00,6.23,71.5,2.26,3.08,349.0,0.0,805.757,-0.799
2025-01-20 05:00:00,5.56,73.54,2.168,2.95,346.1,0.0,805.861,-0.805
2025-01-20 06:00:00,5.14,74.89,2.232,3.65,344.5,0.0,806.102,-0.811
2025-01-20 07:00:00,5.05,75.05,2.051,3.65,353.6,0.0,806.491,-0.812
2025-01-20 08:00:00,4.56,76.55,2.389,3.58,341.8,0.0,807.01,-0.765
2025-01-20 09:00:00,6.13,71.03,2.127,3.21,339.4,0.0,807.515,-0.548
2025-01-20 10:00:00,9.47,60.5,1.803,2.76,331.9,0.0,808.019,-0.313
2025-01-20 11:00:00,14.82,48.56,1.337,3.25,198.0,0.0,809.919,0.482
2025-01-20 12:00:00,19.47,40.17,3.259,7.39,212.9,0.0,812.605,1.367
2025-01-20 13:00:00,21.36,30.85,5.742,11.43,230.0,0.0,812.232,1.429
2025-01-20 14:00:00,21.51,29.21,6.047,11.76,230.1,0.0,810.653,1.284
2025-01-20 15:00:00,23.11,27.39,5.084,9.09,222.6,0.0,810.373,1.485
2025-01-20 16:00:00,23.51,26.32,5.841,11.15,229.3,0.0,809.788,1.328
2025-01-20 17:00:00,22.28,27.43,5.654,10.97,232.3,0.0,808.503,0.864
2025-01-20 18:00:00,20.27,27.92,4.687,9.15,232.8,0.0,806.58,-0.035
2025-01-20 19:00:00,18.29,32.02,4.948,9.96,223.8,0.0,805.542,-0.686
2025-01-20 20:00:00,16.72,38.19,4.37,7.98,226.6,0.0,806.336,-0.733
2025-01-20 21:00:00,15.35,42.83,3.14,7.13,227.8,0.0,807.016,-0.728
2025-01-20 22:00:00,14.04,46.04,2.507,5.11,211.5,0.0,807.703,-0.724
2025-01-20 23:00:00,13.21,49.38,3.011,6.2,236.3,0.0,807.883,-0.703
2025-01-21 00:00:00,12.51,53.51,3.891,6.47,236.8,0.0,807.885,-0.684
2025-01-21 01:00:00,11.69,55.49,3.381,6.18,250.2,0.0,807.917,-0.68
2025-01-21 02:00:00,11.2,57.18,2.653,5.58,230.7,0.0,807.875,-0.679
2025-01-21 03:00:00,10.3,57.68,2.104,3.9,201.8,0.0,807.541,-0.668
2025-01-21 04:00:00,9.64,59.38,1.328,2.9,187.9,0.0,807.303,-0.66
2025-01-21 05:00:00,8.98,61.1,0.954,2.46,332.7,0.0,807.238,-0.679
2025-01-21 06:00:00,7.86,64.75,1.63,3.14,58.3,0.0,807.436,-0.75
2025-01-21 07:00:00,6.83,68.32,1.52,2.42,16.5,0.0,808.088,-0.775
2025-01-21 08:00:00,7.22,67.12,1.985,2.8,343.9,0.0,808.634,-0.757
2025-01-21 09:00:00,10.06,59.16,1.241,2.67,308.5,0.0,809.144,-0.527
2025-01-21 10:00:00,12.45,51.75,1.845,3.84,162.4,0.0,809.777,-0.126
2025-01-21 11:00:00,15.72,42.09,2.76,6.49,190.9,0.0,811.4,0.482
2025-01-21 12:00:00,18.8,30.47,4.749,8.81,218.3,0.0,812.254,1.087
2025-01-21 13:00:00,21.25,27.73,4.885,9.38,231.6,0.0,813.364,1.506
2025-01-21 14:00:00,22.78,25.14,4.996,9.58,217.2,0.0,812.864,1.573
2025-01-21 15:00:00,24.03,19.41,5.551,10.19,246.5,0.0,812.235,1.484
2025-01-21 16:00:00,24.33,21.09,4.977,9.98,248.8,0.0,811.652,1.42
2025-01-21 17:00:00,24.37,22.44,4.28,8.09,245.4,0.0,811.391,1.221
2025-01-21 18:00:00,23.37,23.17,3.143,6.53,257.2,0.0,811.014,0.877
2025-01-21 19:00:00,19.5,24.33,1.694,4.37,297.7,0.0,807.845,-0.25
2025-01-21 20:00:00,17.35,25.3,1.174,2.45,316.3,0.0,807.053,-0.723
2025-01-21 21:00:00,9.89,43.81,3.032,7.41,45.1,0.0,808.18,-0.7
2025-01-21 22:00:00,5.03,58.39,3.63,7.94,48.8,0.0,809.4,-0.664
2025-01-21 23:00:00,2.88,67.21,3.8,6.82,54.3,0.0,810.339,-0.617
2025-01-22 00:00:00,1.91,70.92,3.611,6.06,32.3,0.0,810.923,-0.567
2025-01-22 01:00:00,1.15,72.84,3.118,5.78,23.6,0.0,810.896,-0.477
2025-01-22 02:00:00,0.58,75.29,2.996,5.42,30.4,0.0,810.7,-0.428
2025-01-22 03:00:00,-0.12,76.32,2.817,5.36,16.7,0.0,810.537,-0.411
2025-01-22 04:00:00,-0.23,77.23,2.685,5.31,29.5,0.0,810.231,-0.411
2025-01-22 05:00:00,-0.64,79.34,2.485,5.1,25.1,0.0,810.158,-0.411
2025-01-22 06:00:00,-0.84,80.2,2.733,4.49,22.6,0.0,810.375,-0.411
2025-01-22 07:00:00,-1.13,80.85,2.397,4.63,27.5,0.0,810.832,-0.411
2025-01-22 08:00:00,-1.0,81.06,2.677,4.88,25.1,0.0,811.283,-0.404
2025-01-22 09:00:00,0.34,74.12,2.667,4.93,34.8,0.0,811.295,-0.278
2025-01-22 10:00:00,2.9,61.37,1.973,3.75,346.2,0.0,810.867,-0.29
2025-01-22 11:00:00,6.97,48.39,1.282,3.1,253.9,0.0,810.802,-0.015
2025-01-22 12:00:00,10.98,41.23,1.309,2.79,196.6,0.0,810.949,0.391
2025-01-22 13:00:00,17.14,37.38,2.017,5.0,177.9,0.0,814.176,1.583
2025-01-22 14:00:00,20.8,31.64,4.053,8.97,207.1,0.0,813.318,1.629
2025-01-22 15:00:00,22.4,23.23,5.401,10.31,215.8,0.0,812.043,3.716
2025-01-22 16:00:00,23.39,21.85,5.244,10.33,240.9,0.0,811.677,1.378
2025-01-22 17:00:00,23.35,19.56,5.784,11.86,246.4,0.0,810.965,1.175
2025-01-22 18:00:00,22.04,19.56,5.155,9.94,266.5,0.0,809.841,0.618
2025-01-22 19:00:00,17.76,23.4,3.729,7.51,288.5,0.0,806.614,-0.599
2025-01-22 20:00:00,15.68,27.86,2.594,6.01,291.2,0.0,806.729,-0.717
2025-01-22 21:00:00,14.6,29.99,1.075,1.95,4.4,0.0,807.303,-0.694
2025-01-22 22:00:00,13.28,32.32,1.653,3.34,354.4,0.0,807.711,-0.679
2025-01-22 23:00:00,11.54,36.28,2.611,3.97,8.1,0.0,807.938,-0.675
2025-01-23 00:00:00,11.9,37.09,1.159,2.29,260.8,0.0,808.135,-0.662
2025-01-23 01:00:00,10.67,41.18,0.861,2.41,277.9,0.0,808.15,-0.654
2025-01-23 02:00:00,10.0,44.36,1.499,3.01,332.1,0.0,807.992,-0.65
2025-01-23 03:00:00,8.83,48.9,1.301,2.75,22.9,0.0,807.681,-0.66
2025-01-23 04:00:00,9.13,50.95,0.997,2.26,88.3,0.0,807.491,-0.68
2025-01-23 05:00:00,8.38,53.28,0.953,2.07,67.7,0.0,807.549,-0.703
2025-01-23 06:00:00,7.27,57.15,1.749,3.2,44.4,0.0,807.831,-0.75
2025-01-23 07:00:00,6.71,57.19,2.129,3.54,22.2,0.0,808.37,-0.78
2025-01-23 08:00:00,6.43,57.68,2.108,3.15,11.0,0.0,809.078,-0.747
2025-01-23 09:00:00,9.63,48.65,1.414,2.4,14.8,0.0,809.791,-0.511
2025-01-23 10:00:00,13.56,39.7,1.508,2.76,172.1,0.0,810.385,-0.102
2025-01-23 11:00:00,17.35,36.45,1.827,3.39,176.8,0.0,813.708,0.955
2025-01-23 12:00:00,21.01,32.56,1.879,4.49,188.1,0.0,815.551,1.472
2025-01-23 13:00:00,22.62,29.81,3.123,6.81,180.4,0.0,814.707,1.605
2025-01-23 14:00:00,23.61,26.49,3.562,8.94,189.0,0.0,813.463,1.605
2025-01-23 15:00:00,24.38,22.53,3.962,9.15,206.3,0.0,812.48,1.468
2025-01-23 16:00:00,24.89,20.27,3.436,6.49,218.2,0.0,811.851,1.431
2025-01-23 17:00:00,24.9,20.32,2.98,7.16,252.7,0.0,811.351,1.245
2025-01-23 18:00:00,23.68,20.49,3.139,6.31,262.2,0.0,810.797,0.916
2025-01-23 19:00:00,19.36,22.36,2.234,4.91,300.9,0.0,807.334,-0.281
2025-01-23 20:00:00,17.15,21.71,2.076,3.87,355.3,0.0,806.452,-0.705
2025-01-23 21:00:00,16.52,21.92,2.493,4.85,5.0,0.0,807.037,-0.704
2025-01-23 22:00:00,13.8,32.6,2.499,5.51,73.5,0.0,807.881,-0.7
2025-01-23 23:00:00,11.73,42.43,2.364,5.74,39.0,0.0,808.679,-0.68
2025-01-24 00:00:00,9.91,49.98,3.272,6.71,30.2,0.0,808.932,-0.662
2025-01-24 01:00:00,8.97,53.91,3.091,6.33,35.7,0.0,808.965,-0.649
2025-01-24 02:00:00,7.52,60.12,3.08,5.94,32.5,0.0,809.045,-0.672
2025-01-24 03:00:00,6.27,66.91,3.451,7.13,41.0,0.0,809.158,-0.69
2025-01-24 04:00:00,4.54,77.46,2.991,5.83,33.6,0.0,809.465,-0.674
2025-01-24 05:00:00,4.13,79.93,2.591,5.22,47.2,0.0,809.792,-0.666
2025-01-24 06:00:00,4.08,81.53,2.833,7.14,48.7,0.0,810.404,-0.711
2025-01-24 07:00:00,4.57,79.1,2.826,5.77,30.7,0.0,810.761,-0.763
2025-01-24 08:00:00,4.9,78.6,3.457,6.13,53.8,0.0,811.424,-0.768
2025-01-24 09:00:00,5.03,77.63,3.248,6.48,70.8,0.0,812.076,-0.72
2025-01-24 10:00:00,5.68,72.97,3.923,7.14,66.2,0.0,812.797,-0.583
2025-01-24 11:00:00,6.48,69.6,3.37,6.33,58.9,0.0,812.955,-0.596
2025-01-24 12:00:00,7.7,64.94,3.774,8.49,67.2,0.0,812.611,-0.508
2025-01-24 13:00:00,8.41,62.38,4.748,10.34,78.1,0.0,811.842,-0.266
2025-01-24 14:00:00,10.14,55.39,4.581,8.87,66.4,0.0,810.788,0.196
2025-01-24 15:00:00,12.25,48.3,3.67,6.91,54.6,0.0,809.408,0.16
2025-01-24 16:00:00,14.46,41.52,3.186,6.7,68.8,0.0,808.538,0.024
2025-01-24 17:00:00,16.07,37.1,3.252,5.97,78.9,0.0,808.52,-0.023
2025-01-24 18:00:00,14.89,38.73,3.746,6.05,56.6,0.0,808.09,-0.413
2025-01-24 19:00:00,12.58,45.06,4.81,8.63,61.3,0.0,808.223,-0.699
2025-01-24 20:00:00,10.58,50.77,3.317,7.72,60.9,0.0,808.613,-0.72
2025-01-24 21:00:00,9.05,56.48,2.55,5.92,5.2,0.0,809.593,-0.667
2025-01-24 22:00:00,8.08,60.74,2.845,7.72,55.8,0.0,810.273,-0.647
2025-01-24 23:00:00,6.77,66.61,2.005,6.37,49.3,0.0,810.559,-0.641
2025-01-25 00:00:00,5.72,72.56,2.861,6.4,43.0,0.0,810.521,-0.659
2025-01-25 01:00:00,5.22,75.63,3.103,6.32,39.6,0.0,810.483,-0.684
2025-01-25 02:00:00,4.49,78.37,2.763,4.58,10.4,0.0,810.517,-0.679
2025-01-25 03:00:00,4.14,79.83,3.024,5.08,4.9,0.0,810.228,-0.68
2025-01-25 04:00:00,3.95,80.5,3.083,4.85,5.8,0.0,809.794,-0.678
2025-01-25 05:00:00,3.42,81.64,2.635,3.95,353.3,0.0,809.542,-0.649
2025-01-25 06:00:00,3.25,82.33,2.35,3.49,359.6,0.0,809.706,-0.619
2025-01-25 07:00:00,2.94,83.43,3.209,5.7,354.5,0.0,810.012,-0.599
2025-01-25 08:00:00,2.91,84.09,3.287,5.8,352.5,0.0,810.339,-0.502
2025-01-25 09:00:00,4.31,76.53,2.668,4.46,344.4,0.0,810.658,-0.462
2025-01-25 10:00:00,7.48,64.87,2.199,3.85,330.5,0.0,810.95,-0.288
2025-01-25 11:00:00,11.44,51.9,1.033,2.51,226.1,0.0,811.437,-0.015
2025-01-25 12:00:00,17.58,43.58,1.449,3.47,213.2,0.0,815.222,1.256
2025-01-25 13:00:00,20.21,38.91,1.919,3.44,182.9,0.0,815.865,1.444
2025-01-25 14:00:00,22.84,34.84,1.852,3.91,208.6,0.0,814.968,1.575
2025-01-25 15:00:00,24.37,29.39,1.996,4.99,223.0,0.0,813.981,1.48
2025-01-25 16:00:00,25.07,23.61,1.492,4.93,225.4,0.0,813.291,1.393
2025-01-25 17:00:00,24.42,24.45,2.385,5.48,180.0,0.0,812.676,1.235
2025-01-25 18:00:00,23.63,25.71,1.669,3.64,175.3,0.0,812.241,0.956
2025-01-25 19:00:00,19.96,27.95,1.665,3.47,217.5,0.0,809.052,-0.158
2025-01-25 20:00:00,17.45,29.33,1.257,3.05,0.4,0.0,808.087,-0.71
2025-01-25 21:00:00,15.83,33.38,2.695,5.79,16.7,0.0,808.877,-0.711
2025-01-25 22:00:00,14.86,36.0,1.456,3.18,4.5,0.0,809.461,-0.716
