,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg,PM2.5_5horasdeps,PM10_5horasdeps,Time
669,39.54,25.89,16.82,27.28,1.592,3.66,357.6,0.0,809.129,-0.83,13.53,23.48,2025-02-09 23:00:00
670,17.05,26.61,16.0,27.9,1.364,3.57,267.6,0.0,809.461,-0.859,14.66,16.21,2025-02-10 00:00:00
671,18.44,13.98,15.29,30.63,1.089,3.13,330.0,0.0,809.337,-0.858,12.51,17.41,2025-02-10 01:00:00
674,16.21,14.66,12.19,39.52,1.428,3.57,18.3,0.0,808.467,-0.839,-35.46,55.53,2025-02-10 04:00:00
677,80.44,12.76,15.97,27.36,1.334,2.46,258.5,0.0,810.718,-0.092,-0.27,2.6,2025-02-10 10:00:00
678,34.34,12.71,20.66,23.18,1.582,4.51,189.7,0.0,814.463,1.375,-6.59,11.39,2025-02-10 11:00:00
679,21.81,14.51,23.67,23.03,1.668,4.36,208.9,0.0,815.408,1.885,13.23,14.75,2025-02-10 12:00:00
680,14.75,13.23,27.89,16.0,2.476,7.34,200.8,0.0,811.385,1.76,38.21,48.91,2025-02-10 16:00:00
681,31.59,36.63,26.39,21.03,2.77,6.77,215.7,0.0,809.776,1.12,33.4,31.69,2025-02-10 18:00:00
682,42.01,37.88,22.72,22.48,3.381,5.67,236.7,0.0,806.178,-0.307,19.0,55.02,2025-02-10 19:00:00
683,48.91,38.21,20.07,22.99,2.38,4.58,276.6,0.0,805.457,-0.775,34.97,59.77,2025-02-10 20:00:00
685,31.69,33.4,18.38,24.68,1.139,4.69,325.8,0.0,806.407,-0.832,48.63,34.81,2025-02-10 22:00:00
686,55.02,19.0,17.3,28.1,2.182,4.69,124.2,0.0,807.032,-0.867,-104.4,41.15,2025-02-10 23:00:00
689,34.81,48.63,14.54,42.64,0.919,2.74,345.4,0.0,806.9,-0.883,31.56,46.98,2025-02-11 02:00:00
690,31.36,31.3,13.52,50.93,0.982,2.12,213.5,0.0,805.975,-0.836,19.91,49.73,2025-02-11 05:00:00
691,46.98,31.56,12.56,53.66,0.848,1.56,190.7,0.0,805.809,-0.837,29.18,38.36,2025-02-11 06:00:00
692,45.12,44.73,11.63,56.48,0.809,1.27,135.3,0.0,806.206,-0.804,32.14,63.15,2025-02-11 07:00:00
693,49.98,37.99,11.36,57.3,1.101,1.84,90.2,0.0,806.58,-0.77,9.32,30.34,2025-02-11 08:00:00
694,49.73,19.91,13.39,50.5,1.278,2.64,142.1,0.0,807.131,-0.559,0.92,23.41,2025-02-11 09:00:00
695,38.36,29.18,15.53,43.76,2.493,4.79,162.6,0.0,807.599,-0.091,-0.02,20.33,2025-02-11 10:00:00
696,63.15,32.14,18.12,35.4,3.116,6.31,178.2,0.0,807.858,0.214,-3.9,18.02,2025-02-11 11:00:00
697,30.34,9.32,22.61,29.38,3.323,7.52,175.4,0.0,810.971,1.669,3.5,19.35,2025-02-11 12:00:00
698,32.25,7.09,25.79,25.2,4.408,10.66,257.0,0.0,806.617,1.38,31.45,40.69,2025-02-11 17:00:00
699,37.66,34.41,23.08,25.37,5.218,10.57,239.9,0.0,803.76,0.118,42.0,36.65,2025-02-11 18:00:00
700,49.46,48.25,20.81,27.6,4.841,8.55,238.4,0.0,802.683,-0.751,25.38,28.9,2025-02-11 19:00:00
701,43.1,39.22,19.26,32.87,4.012,9.78,247.2,0.0,803.135,-0.766,31.7,29.91,2025-02-11 20:00:00
702,40.69,31.45,18.06,37.82,2.569,6.02,219.8,0.0,803.537,-0.782,12.85,22.65,2025-02-11 21:00:00
703,36.65,42.0,17.18,38.51,1.73,3.57,260.9,0.0,803.954,-0.816,19.76,33.26,2025-02-11 22:00:00
704,28.9,25.38,16.54,39.78,1.46,3.44,246.5,0.0,804.174,-0.864,44.78,29.1,2025-02-11 23:00:00
705,29.91,31.7,15.94,41.52,1.565,4.08,211.1,0.0,804.31,-0.875,-5.3,7.78,2025-02-12 00:00:00
706,22.65,12.85,15.43,40.38,1.76,3.75,302.4,0.0,804.187,-0.87,25.28,19.33,2025-02-12 01:00:00
707,33.26,19.76,14.62,42.77,1.987,3.2,319.6,0.0,803.857,-0.87,22.0,33.52,2025-02-12 02:00:00
708,29.1,44.78,13.82,45.24,1.036,3.11,293.8,0.0,803.424,-0.856,20.55,33.75,2025-02-12 03:00:00
709,19.33,25.28,12.3,53.85,1.76,3.13,207.9,0.0,802.978,-0.821,8.58,32.49,2025-02-12 05:00:00
710,33.52,22.0,11.7,55.55,2.115,4.91,209.8,0.0,802.938,-0.816,14.38,26.98,2025-02-12 06:00:00
711,33.75,20.55,11.62,54.11,2.315,5.6,201.9,0.0,803.319,-0.818,15.55,28.91,2025-02-12 07:00:00
712,34.51,32.8,10.77,56.6,0.947,2.47,193.7,0.0,804.072,-0.778,6.38,21.72,2025-02-12 08:00:00
713,32.49,8.58,13.08,47.15,1.32,3.48,198.6,0.0,804.905,-0.539,-3.01,9.45,2025-02-12 09:00:00
714,26.98,14.38,15.18,42.01,4.09,10.3,209.9,0.0,805.419,-0.055,-2.77,15.74,2025-02-12 10:00:00
715,28.91,15.55,16.77,32.26,5.997,10.8,231.1,0.0,805.744,0.256,-9.8,6.91,2025-02-12 11:00:00
717,19.35,4.21,22.88,15.53,6.075,11.54,243.0,0.0,804.126,0.624,31.28,40.21,2025-02-12 17:00:00
718,16.87,10.77,21.58,13.69,5.75,10.89,244.5,0.0,802.508,-0.293,27.85,38.29,2025-02-12 18:00:00
719,23.14,22.75,20.17,14.94,3.592,8.52,246.9,0.0,802.628,-0.731,26.47,43.35,2025-02-12 19:00:00
720,36.61,33.41,18.45,17.96,1.78,3.12,237.9,0.0,803.165,-0.794,29.7,61.23,2025-02-12 20:00:00
721,40.21,31.28,16.87,20.24,1.203,2.56,312.0,0.0,803.85,-0.833,46.98,47.08,2025-02-12 21:00:00
722,38.29,27.85,16.24,21.45,1.23,2.56,142.8,0.0,804.289,-0.88,210.71,61.56,2025-02-12 22:00:00
723,43.35,26.47,15.18,22.6,1.452,2.13,105.7,0.0,804.778,-0.864,32.28,39.8,2025-02-12 23:00:00
724,61.23,29.7,13.97,24.22,0.956,1.87,42.0,0.0,805.06,-0.859,24.78,19.3,2025-02-13 00:00:00
725,47.08,46.98,12.52,27.58,2.266,4.08,14.5,0.0,805.16,-0.833,9.64,23.93,2025-02-13 01:00:00
727,39.8,32.28,11.86,39.4,2.11,3.15,343.4,0.0,805.384,-0.804,5.27,43.67,2025-02-13 03:00:00
728,19.3,24.78,12.13,44.71,1.082,1.97,299.3,0.0,805.48,-0.809,15.89,40.56,2025-02-13 04:00:00
729,23.93,9.64,11.42,47.66,1.337,2.68,145.8,0.0,805.607,-0.797,8.76,49.39,2025-02-13 05:00:00
730,21.8,28.58,10.35,50.22,1.624,2.61,130.8,0.0,806.162,-0.785,55.83,50.8,2025-02-13 06:00:00
731,43.67,5.27,9.55,52.23,0.546,1.35,47.7,0.0,806.82,-0.776,26.99,70.06,2025-02-13 07:00:00
732,40.56,15.89,9.49,52.03,1.358,2.36,17.5,0.0,807.487,-0.761,-42.61,32.96,2025-02-13 08:00:00
733,49.39,8.76,12.13,44.81,1.616,3.07,137.0,0.0,808.304,-0.567,56.47,29.67,2025-02-13 09:00:00
734,50.8,55.83,14.5,39.85,1.96,3.81,168.7,0.0,809.035,-0.059,29.11,15.06,2025-02-13 10:00:00
737,15.06,29.11,24.94,24.04,2.458,6.1,189.9,0.0,812.988,2.144,16.93,17.54,2025-02-13 14:00:00
739,8.93,24.55,25.98,21.97,2.505,5.79,237.1,0.0,811.321,1.625,55.62,69.66,2025-02-13 16:00:00
740,28.34,12.06,26.24,20.99,2.005,4.67,290.9,0.0,811.012,1.392,42.09,57.63,2025-02-13 17:00:00
741,17.54,16.93,25.91,19.98,1.656,3.95,269.5,0.0,810.977,1.155,40.55,56.77,2025-02-13 18:00:00
742,31.81,30.64,23.09,24.24,2.203,9.12,259.9,0.0,808.765,0.124,32.21,43.55,2025-02-13 19:00:00
744,57.63,42.09,15.82,50.28,5.695,12.7,88.3,0.0,808.746,-0.842,20.74,9.0,2025-02-13 21:00:00
745,56.77,40.55,14.01,57.06,2.559,6.59,246.9,0.0,809.99,-0.909,20.24,27.99,2025-02-13 22:00:00
746,43.55,32.21,12.71,64.6,3.041,7.36,339.4,0.0,810.491,-0.937,9.97,8.68,2025-02-13 23:00:00
747,35.34,43.59,12.27,67.2,2.957,7.37,17.7,0.0,810.521,-0.886,2.91,6.57,2025-02-14 00:00:00
748,9.0,20.74,11.86,70.31,3.231,7.42,50.7,0.0,810.38,-0.848,10.1,17.11,2025-02-14 01:00:00
749,27.99,20.24,11.26,74.47,2.82,6.09,42.5,0.0,810.231,-0.83,13.82,12.53,2025-02-14 02:00:00
750,8.68,9.97,11.23,74.63,2.509,7.03,75.0,0.0,809.957,-0.823,14.98,12.92,2025-02-14 03:00:00
751,17.11,10.1,11.27,76.26,3.431,6.76,47.8,0.0,809.522,-0.826,8.86,11.98,2025-02-14 05:00:00
752,12.53,13.82,10.99,77.35,3.058,6.75,70.4,0.0,809.548,-0.817,5.91,22.27,2025-02-14 06:00:00
753,12.92,14.98,10.76,78.19,1.651,4.36,82.4,0.0,809.85,-0.801,2.79,13.13,2025-02-14 07:00:00
754,11.37,18.55,10.79,77.49,2.393,6.42,81.0,0.0,810.411,-0.771,10.03,21.75,2025-02-14 08:00:00
755,11.98,8.86,11.76,72.22,2.48,6.98,83.5,0.0,811.164,-0.701,11.8,21.82,2025-02-14 09:00:00
756,22.27,5.91,14.24,61.44,2.735,7.09,85.9,0.0,811.868,-0.211,19.51,26.04,2025-02-14 10:00:00
757,21.75,10.03,19.76,45.61,2.361,4.96,181.6,0.0,813.847,1.123,-1.26,18.9,2025-02-14 12:00:00
758,21.82,11.8,23.13,38.91,2.026,4.72,237.5,0.0,815.377,2.059,17.49,27.48,2025-02-14 13:00:00
759,26.04,19.51,24.99,33.87,2.198,5.8,197.2,0.0,814.314,2.1,20.8,9.86,2025-02-14 14:00:00
760,27.48,17.49,25.66,24.11,2.426,6.84,214.4,0.0,810.89,1.177,29.21,32.02,2025-02-14 17:00:00
761,9.86,20.8,25.42,25.43,2.58,5.36,229.9,0.0,810.314,0.973,24.6,35.02,2025-02-14 18:00:00
762,34.4,29.9,21.81,25.89,2.717,6.17,269.2,0.0,806.931,-0.473,20.01,28.01,2025-02-14 19:00:00
763,49.28,42.6,20.02,27.01,2.494,4.93,272.1,0.0,806.878,-0.768,27.48,22.7,2025-02-14 20:00:00
764,32.02,29.21,19.2,36.9,2.441,5.9,39.4,0.0,807.565,-0.797,23.04,7.79,2025-02-14 21:00:00
765,35.02,24.6,17.31,48.05,1.853,5.22,58.0,0.0,808.142,-0.837,17.36,33.42,2025-02-14 22:00:00
766,28.01,20.01,16.47,50.76,1.843,3.69,141.4,0.0,808.552,-0.867,19.0,19.37,2025-02-14 23:00:00
767,22.7,27.48,15.66,53.19,1.738,3.61,22.3,0.0,808.581,-0.896,10.7,23.72,2025-02-15 00:00:00
768,7.79,23.04,15.19,53.77,1.54,2.7,13.9,0.0,808.585,-0.907,14.71,26.57,2025-02-15 01:00:00
769,33.42,17.36,14.31,57.36,1.324,2.49,346.6,0.0,808.325,-0.907,23.61,24.62,2025-02-15 02:00:00
770,19.37,19.0,13.68,59.51,1.96,2.69,353.8,0.0,807.739,-0.877,19.55,25.51,2025-02-15 03:00:00
771,23.72,10.7,12.7,60.81,1.801,2.65,16.8,0.0,807.259,-0.883,20.07,31.72,2025-02-15 04:00:00
772,26.57,14.71,11.88,62.12,1.686,2.92,1.8,0.0,807.121,-0.848,18.21,36.42,2025-02-15 05:00:00
773,24.62,23.61,11.5,64.46,1.529,2.85,74.1,0.0,807.243,-0.844,23.95,51.12,2025-02-15 06:00:00
774,25.51,19.55,11.57,60.9,0.952,2.54,293.4,0.0,807.456,-0.828,22.33,34.78,2025-02-15 07:00:00
775,31.72,20.07,11.88,56.91,1.179,2.39,149.3,0.0,808.049,-0.767,16.83,29.39,2025-02-15 08:00:00
776,36.42,18.21,13.33,53.32,1.422,3.5,170.6,0.0,808.857,-0.519,12.54,6.97,2025-02-15 09:00:00
777,51.12,23.95,15.56,43.82,2.781,5.88,178.2,0.0,809.26,-0.172,-0.23,2.23,2025-02-15 10:00:00
778,34.78,22.33,17.44,39.2,4.7,8.99,213.3,0.0,809.428,0.089,-7.23,3.42,2025-02-15 11:00:00
779,29.39,16.83,18.39,37.02,5.436,9.41,226.9,0.0,808.942,0.153,2.15,25.6,2025-02-15 12:00:00
780,6.97,12.54,20.69,30.62,5.456,10.23,238.6,0.0,808.53,0.768,4.09,7.4,2025-02-15 13:00:00
781,7.4,4.09,23.67,21.93,5.738,9.87,252.7,0.0,806.902,0.852,30.03,30.7,2025-02-15 17:00:00
782,36.96,20.32,21.6,21.96,5.032,10.16,245.3,0.0,804.459,-0.356,18.0,33.21,2025-02-15 18:00:00
783,26.48,32.13,20.45,21.7,4.134,7.96,245.9,0.0,804.732,-0.738,13.44,26.76,2025-02-15 19:00:00
784,35.11,31.32,19.07,23.3,2.849,5.56,275.1,0.0,805.375,-0.781,28.33,50.42,2025-02-15 20:00:00
785,30.7,30.03,18.19,24.84,1.698,4.78,253.8,0.0,806.087,-0.804,22.56,48.21,2025-02-15 21:00:00
786,33.21,18.0,17.37,26.64,1.298,2.56,202.5,0.0,806.594,-0.839,22.83,46.05,2025-02-15 22:00:00
787,26.76,13.44,16.38,28.04,2.431,4.88,132.6,0.0,806.661,-0.876,27.44,30.17,2025-02-15 23:00:00
788,50.42,28.33,15.72,29.46,1.495,2.54,141.0,0.0,806.73,-0.874,22.45,42.6,2025-02-16 00:00:00
789,48.21,22.56,14.99,31.41,1.112,2.31,137.6,0.0,806.644,-0.879,19.14,32.54,2025-02-16 01:00:00
790,46.05,22.83,14.43,33.32,1.281,2.26,146.8,0.0,806.365,-0.865,23.13,37.57,2025-02-16 02:00:00
791,30.17,27.44,13.0,37.23,0.868,1.69,116.6,0.0,806.139,-0.846,26.76,37.65,2025-02-16 03:00:00
792,42.6,22.45,12.76,40.08,0.867,1.61,104.9,0.0,805.767,-0.817,26.98,35.9,2025-02-16 04:00:00
793,32.54,19.14,11.58,42.86,1.221,2.59,51.6,0.0,805.581,-0.805,19.59,40.07,2025-02-16 05:00:00
794,37.57,23.13,10.67,43.54,1.165,2.56,50.2,0.0,805.784,-0.79,18.22,28.14,2025-02-16 06:00:00
795,37.65,26.76,9.52,47.71,1.116,2.34,60.4,0.0,806.281,-0.769,19.93,36.11,2025-02-16 07:00:00
796,35.9,26.98,9.68,52.41,1.361,2.37,42.0,0.0,806.993,-0.756,17.76,20.03,2025-02-16 08:00:00
797,40.07,19.59,12.54,43.13,1.248,3.04,352.0,0.0,807.799,-0.503,9.7,24.16,2025-02-16 09:00:00
798,28.14,18.22,15.98,36.96,1.458,3.22,166.6,0.0,808.261,-0.034,1.51,20.56,2025-02-16 10:00:00
799,36.11,19.93,18.78,30.12,1.868,3.58,184.5,0.0,809.774,0.624,-0.93,12.02,2025-02-16 11:00:00
800,20.03,17.76,23.03,26.8,1.746,4.04,220.2,0.0,813.12,1.862,-2.95,38.76,2025-02-16 12:00:00
801,24.16,9.7,24.83,22.36,2.373,5.13,195.6,0.0,812.428,2.029,25.14,58.55,2025-02-16 13:00:00
802,58.55,25.14,24.38,25.63,4.344,8.01,95.6,0.0,807.821,1.085,29.74,110.79,2025-02-16 17:00:00
803,43.42,23.5,20.85,27.7,6.625,11.57,74.4,0.0,805.086,-0.076,20.31,60.8,2025-02-16 18:00:00
804,72.06,49.51,17.24,34.51,6.274,12.28,69.6,0.0,805.131,-0.712,15.86,39.26,2025-02-16 19:00:00
807,60.8,20.31,11.39,49.74,3.454,8.56,54.2,0.0,808.363,-0.916,7.98,25.22,2025-02-16 22:00:00
808,39.26,15.86,10.44,54.19,3.464,7.47,60.5,0.0,808.846,-0.86,10.11,21.72,2025-02-16 23:00:00
809,40.14,15.36,9.69,60.77,2.945,8.43,23.9,0.0,808.902,-0.827,4.0,18.02,2025-02-17 00:00:00
810,40.78,8.13,9.45,64.43,2.682,8.7,41.3,0.0,808.551,-0.799,7.76,19.0,2025-02-17 01:00:00
811,25.22,7.98,9.26,66.61,2.711,7.04,31.6,0.0,808.106,-0.785,8.27,21.38,2025-02-17 02:00:00
812,21.72,10.11,9.1,68.07,2.37,7.78,45.4,0.0,807.973,-0.783,10.71,15.28,2025-02-17 03:00:00
813,18.02,4.0,9.03,70.03,2.79,8.6,15.8,0.0,807.604,-0.787,11.89,16.56,2025-02-17 04:00:00
814,19.0,7.76,8.98,72.03,3.049,9.25,43.2,0.0,807.462,-0.771,1.1,5.33,2025-02-17 05:00:00
815,21.38,8.27,8.94,73.06,2.288,5.41,60.5,0.0,807.697,-0.778,-1.54,-0.82,2025-02-17 06:00:00
816,15.28,10.71,8.89,74.18,1.849,4.83,53.8,0.0,807.99,-0.772,3.87,-7.1,2025-02-17 07:00:00
817,16.56,11.89,9.12,73.93,2.014,4.31,44.2,0.0,808.503,-0.759,14.46,-58.46,2025-02-17 08:00:00
818,7.84,13.28,22.88,39.41,2.266,4.82,194.9,0.0,813.162,1.993,25.54,20.8,2025-02-17 13:00:00
819,20.8,25.54,24.9,26.17,3.743,8.17,253.5,0.0,808.416,0.979,44.43,77.53,2025-02-17 17:00:00
820,74.55,38.86,21.58,26.79,4.326,7.25,282.6,0.0,804.978,-0.636,48.16,64.28,2025-02-17 18:00:00
821,102.14,34.93,20.84,29.79,3.359,6.4,260.6,0.0,805.111,-0.756,29.93,58.63,2025-02-17 19:00:00
822,78.64,37.68,20.32,32.18,1.751,3.72,224.5,0.0,805.565,-0.765,27.42,46.62,2025-02-17 20:00:00
823,77.53,44.43,19.38,35.16,1.166,2.23,222.9,0.0,806.095,-0.772,35.95,57.65,2025-02-17 21:00:00
824,64.28,48.16,18.72,37.72,1.819,5.0,195.3,0.0,806.868,-0.809,27.1,45.7,2025-02-17 22:00:00
825,58.63,29.93,17.5,43.26,2.005,3.7,175.6,0.0,807.222,-0.849,18.69,25.96,2025-02-17 23:00:00
826,46.62,27.42,16.45,46.3,2.337,4.07,153.3,0.0,807.339,-0.872,15.69,34.93,2025-02-18 00:00:00
827,57.65,35.95,15.37,48.69,1.432,3.43,79.4,0.0,807.534,-0.912,16.56,21.84,2025-02-18 01:00:00
828,45.7,27.1,14.19,52.63,1.551,3.25,358.4,0.0,807.282,-0.923,14.23,29.04,2025-02-18 02:00:00
829,25.96,18.69,13.12,54.91,2.012,3.21,7.1,0.0,806.722,-0.908,18.65,27.4,2025-02-18 03:00:00
830,34.93,15.69,12.35,57.18,2.166,2.68,0.6,0.0,806.331,-0.89,23.36,28.76,2025-02-18 04:00:00
831,21.84,16.56,11.7,58.53,2.133,3.32,23.6,0.0,806.091,-0.878,21.55,27.74,2025-02-18 05:00:00
832,29.04,14.23,11.47,59.21,1.792,3.03,34.4,0.0,805.938,-0.848,30.36,42.6,2025-02-18 06:00:00
833,27.4,18.65,11.24,59.61,0.796,1.69,122.9,0.0,806.192,-0.823,29.61,26.98,2025-02-18 07:00:00
834,28.76,23.36,11.4,59.38,0.811,1.56,162.2,0.0,806.706,-0.798,5.93,-45.57,2025-02-18 08:00:00
835,27.74,21.55,13.2,53.58,1.223,2.84,151.9,0.0,807.568,-0.523,13.3,6.25,2025-02-18 09:00:00
836,42.6,30.36,14.96,49.9,1.878,3.13,174.5,0.0,808.229,-0.474,0.51,43.51,2025-02-18 10:00:00
837,26.98,29.61,16.83,44.76,2.062,4.48,186.0,0.0,808.434,-0.064,11.75,63.16,2025-02-18 11:00:00
838,6.25,13.3,22.67,31.97,4.008,8.65,216.2,0.0,810.535,1.578,29.46,45.98,2025-02-18 13:00:00
839,63.16,11.75,23.57,30.03,4.4,8.7,248.0,0.0,807.981,1.051,45.38,59.7,2025-02-18 15:00:00
840,40.2,15.16,22.54,29.74,4.496,9.83,261.6,0.0,806.134,0.304,44.17,59.74,2025-02-18 16:00:00
841,45.98,29.46,21.19,31.64,4.78,10.16,232.6,0.0,804.617,-0.314,39.55,86.26,2025-02-18 17:00:00
842,22.03,11.62,12.36,59.2,1.992,5.68,9.5,0.0,806.999,-0.874,15.69,15.97,2025-02-20 02:00:00
843,25.83,18.22,11.99,61.71,1.852,4.55,50.2,0.0,806.759,-0.861,28.32,43.65,2025-02-20 03:00:00
844,24.91,18.54,11.26,65.81,1.64,2.69,28.1,0.0,806.487,-0.844,20.04,38.67,2025-02-20 04:00:00
845,11.3,16.58,10.88,68.41,2.024,3.47,10.5,0.0,806.484,-0.824,22.32,32.2,2025-02-20 05:00:00
846,15.97,15.69,10.32,71.4,1.664,3.12,28.5,0.0,806.56,-0.804,3.88,6.23,2025-02-20 06:00:00
847,43.65,28.32,9.59,73.55,1.855,2.92,357.8,0.0,807.123,-0.801,19.09,-1.93,2025-02-20 07:00:00
848,38.67,20.04,9.5,74.72,2.19,4.2,7.8,0.0,807.839,-0.769,19.41,-34.39,2025-02-20 08:00:00
849,32.2,22.32,10.86,70.22,1.538,3.13,16.6,0.0,808.427,-0.631,8.11,40.52,2025-02-20 09:00:00
850,40.52,8.11,22.55,36.21,2.317,6.45,220.8,0.0,812.868,1.831,12.58,14.33,2025-02-20 13:00:00
851,41.63,7.38,23.41,32.95,3.018,6.89,206.0,0.0,811.514,1.754,25.85,29.56,2025-02-20 14:00:00
852,14.33,12.58,22.9,30.24,3.59,8.06,240.4,0.0,807.029,0.559,40.75,67.87,2025-02-20 17:00:00
853,29.56,25.85,20.76,30.76,3.464,6.07,249.7,0.0,804.601,-0.618,31.45,105.82,2025-02-20 18:00:00
854,41.43,32.59,19.87,34.0,3.102,6.86,267.1,0.0,805.237,-0.751,2.97,41.99,2025-02-20 19:00:00
855,35.47,30.08,17.83,39.19,3.212,8.52,307.0,0.0,806.022,-0.809,24.81,19.97,2025-02-20 20:00:00
858,19.97,24.81,12.44,81.9,2.312,4.64,37.2,0.0,807.88,-0.836,12.06,10.91,2025-02-21 00:00:00
859,13.31,12.22,11.87,80.08,1.796,4.83,58.5,0.0,807.906,-0.809,8.75,18.73,2025-02-21 01:00:00
860,22.68,15.4,11.1,83.93,2.068,3.87,5.0,0.0,807.655,-0.842,12.92,16.2,2025-02-21 02:00:00
861,23.1,10.69,10.42,85.59,2.482,4.11,15.8,0.0,807.523,-0.829,21.16,18.29,2025-02-21 03:00:00
862,10.91,12.06,9.29,91.47,2.823,4.69,345.7,0.0,807.474,-0.828,17.84,29.37,2025-02-21 04:00:00
863,18.73,8.75,9.08,90.31,2.653,4.67,354.3,0.0,807.18,-0.835,19.12,34.42,2025-02-21 05:00:00
864,16.2,12.92,8.92,91.5,2.338,3.9,352.0,0.0,807.358,-0.833,14.43,3.82,2025-02-21 06:00:00
865,18.29,21.16,9.16,87.5,1.802,3.13,15.0,0.0,807.974,-0.827,-0.95,21.37,2025-02-21 07:00:00
866,29.37,17.84,8.45,92.1,2.272,3.23,351.2,0.0,808.68,-0.835,12.89,-0.11,2025-02-21 08:00:00
867,34.42,19.12,9.7,87.02,1.683,3.73,18.7,0.0,809.37,-0.792,6.66,17.27,2025-02-21 09:00:00
868,17.27,6.66,21.37,41.64,1.971,4.66,215.5,0.0,809.988,0.445,32.38,37.36,2025-02-21 13:00:00
869,15.05,9.43,22.6,35.06,1.609,3.99,223.4,0.0,807.567,-0.034,34.65,61.48,2025-02-21 15:00:00
874,19.34,6.27,10.7,86.93,1.513,4.67,275.8,0.0,811.018,-0.717,3.39,6.6,2025-02-22 01:00:00
875,11.38,11.31,10.27,86.64,1.439,3.45,43.8,0.0,810.296,-0.751,9.74,11.19,2025-02-22 03:00:00
876,7.74,6.51,9.52,86.11,3.01,4.47,3.1,0.0,809.611,-0.728,8.5,18.33,2025-02-22 06:00:00
877,11.19,9.74,9.56,84.94,2.651,3.94,3.3,0.0,809.988,-0.723,22.72,19.39,2025-02-22 07:00:00
878,30.58,13.93,9.85,82.39,1.869,2.96,52.3,0.0,810.704,-0.653,15.64,20.84,2025-02-22 08:00:00
879,18.33,8.5,15.07,62.36,1.105,2.61,200.8,0.0,811.628,-0.097,-1.87,4.9,2025-02-22 10:00:00
880,19.39,22.72,17.32,56.64,1.759,3.48,192.1,0.0,811.899,0.143,-0.9,5.69,2025-02-22 11:00:00
881,20.84,15.64,19.81,45.16,1.596,4.48,184.9,0.0,811.513,0.348,-5.04,7.63,2025-02-22 12:00:00
882,8.03,10.53,24.84,25.9,3.221,8.49,229.6,0.0,807.571,-0.006,13.61,29.65,2025-02-22 17:00:00
883,27.82,26.28,23.03,28.26,3.078,6.19,254.8,0.0,807.966,-0.307,10.97,13.36,2025-02-22 19:00:00
884,22.08,22.53,19.84,30.11,2.12,4.62,240.7,0.0,806.058,-0.941,23.26,11.38,2025-02-22 20:00:00
885,29.65,13.61,18.02,34.37,1.594,3.3,285.4,0.0,806.527,-1.052,9.68,21.8,2025-02-22 21:00:00
886,24.61,18.7,16.67,40.68,2.067,4.61,87.9,0.0,807.034,-1.181,10.85,4.5,2025-02-22 22:00:00
887,13.36,10.97,15.89,40.66,1.215,3.93,69.9,0.0,807.182,-1.233,5.7,24.06,2025-02-22 23:00:00
888,11.38,23.26,15.36,41.02,2.107,3.44,7.8,0.0,807.808,-1.064,8.4,9.0,2025-02-23 00:00:00
889,21.8,9.68,13.27,50.19,2.625,3.58,356.3,0.0,807.409,-1.183,6.06,24.03,2025-02-23 01:00:00
890,4.5,10.85,12.16,54.77,2.748,3.58,6.0,0.0,806.853,-1.197,8.34,12.32,2025-02-23 02:00:00
891,24.06,5.7,11.61,58.46,2.309,3.05,3.5,0.0,806.508,-1.18,11.34,31.24,2025-02-23 03:00:00
892,9.0,8.4,11.34,57.97,1.335,2.06,5.1,0.0,806.313,-1.164,17.32,18.51,2025-02-23 04:00:00
893,24.03,6.06,11.18,59.04,1.28,2.22,87.6,0.0,806.557,-1.084,-1.99,17.74,2025-02-23 05:00:00
894,12.32,8.34,10.7,62.26,1.47,2.74,37.2,0.0,807.024,-1.034,13.27,17.86,2025-02-23 06:00:00
895,31.24,11.34,11.55,59.41,1.942,3.07,65.3,0.0,807.301,-1.033,23.49,32.96,2025-02-23 07:00:00
896,18.51,17.32,10.9,63.11,0.837,1.6,90.6,0.0,808.161,-0.945,10.89,17.18,2025-02-23 08:00:00
897,17.86,13.27,16.79,46.64,1.403,3.4,181.3,0.0,809.436,-0.245,-3.09,10.05,2025-02-23 10:00:00
898,32.96,23.49,18.8,36.98,2.181,5.11,187.0,0.0,809.27,-0.177,-5.83,1.13,2025-02-23 11:00:00
899,17.18,10.89,20.36,29.83,2.436,5.74,185.8,0.0,808.179,-0.349,1.16,5.01,2025-02-23 12:00:00
900,11.53,13.37,22.81,21.04,5.666,10.77,219.1,0.0,803.816,-0.747,4.16,7.58,2025-02-23 18:00:00
901,35.45,19.37,21.24,21.39,4.796,9.26,226.8,0.0,803.755,-1.169,7.52,22.19,2025-02-23 19:00:00
902,28.75,25.43,19.61,24.75,2.632,6.38,248.2,0.0,804.521,-1.194,17.34,21.33,2025-02-23 20:00:00
903,18.76,23.84,18.28,28.05,2.629,4.9,272.7,0.0,805.456,-1.196,8.35,26.39,2025-02-23 21:00:00
904,7.58,4.16,18.24,24.55,2.886,5.16,256.4,0.0,805.842,-1.157,10.16,6.43,2025-02-23 22:00:00
905,22.19,7.52,16.98,27.11,1.331,4.31,223.8,0.0,805.968,-1.101,12.21,20.79,2025-02-23 23:00:00
906,21.33,17.34,16.44,30.08,2.783,3.97,145.9,0.0,807.069,-0.912,13.23,26.76,2025-02-24 00:00:00
